time,variance_relaxation
388.0,-4.130790711398335
389.0,-3.8167665846737475
390.0,-2.3299552140035065
391.0,1.8398720744189994
392.0,-0.7692311336379457
393.0,0.3598230755233174
394.0,-2.7389007649365644
395.0,1.9498008509916438
396.0,4.178627568968133
397.0,5.486538963939577
398.0,1.2920142769268699
399.0,0.8499666110752127
400.0,0.4888129475387613
401.0,5.8460263159940835
402.0,-1.3752870084931264
403.0,1.7532255575005666
404.0,-0.7037988819128838
405.0,1.7560759811609905
406.0,0.16270686626403938
407.0,0.9191906521060095
408.0,-4.052975482138572
409.0,-0.39433038347060884
410.0,1.0151932786736744
411.0,0.21378221393160018
412.0,3.5301180358492643
413.0,1.7725709299941113
414.0,-5.340837844137616
415.0,-0.5670745396157522
416.0,-0.45519566732352557
417.0,-0.3331370016016421
418.0,-1.427496062401336
419.0,1.9458037813601983
420.0,1.0293947100334901
421.0,2.3354424047577793
422.0,-1.074826594572543
423.0,-2.964270961208508
424.0,-0.9615807233816822
425.0,0.6057137887038478
426.0,0.3787203206470024
427.0,-2.3598506727739053
428.0,-2.258749771112038
429.0,7.524441514789642
430.0,-0.5261214278573886
431.0,4.5574642027894265
432.0,3.8642462514078617
433.0,-1.9359125927979561
434.0,0.4708472480118997
435.0,0.28007419229905467
436.0,5.893009924308997
437.0,-0.30257094429548087
438.0,0.14976684487354625
439.0,-3.0749247255321728
440.0,3.809258573123451
441.0,4.412788438959887
442.0,-2.955895803034536
443.0,0.04835691058333336
444.0,-0.912175300824946
445.0,-3.14163007807881
446.0,0.1797911900820216
447.0,-1.736825768030147
448.0,-0.8519326376859755
449.0,-2.1779334946556275
450.0,2.859676326399873
451.0,-2.2390687160338
452.0,1.2531111986598853
453.0,3.8096850204836143
454.0,2.4120252930021735
455.0,4.51249059134938
456.0,0.03947769888114307
457.0,-4.2370483598687905
458.0,-3.6628763057982225
459.0,-1.4448861843879162
460.0,4.673007927992337
461.0,-2.695704399307519
462.0,-0.9703560201163894
463.0,2.091360241694884
464.0,1.9092218107258216
465.0,-1.038107866351013
466.0,5.413548986952436
467.0,0.08821965136445553
468.0,-3.6269522682065225
469.0,-0.48616461282801643
470.0,0.5730537200462792
471.0,3.19437268728546
472.0,3.4910765523473626
473.0,1.7609843929477969
474.0,-7.521495658419962
475.0,1.638281224612215
476.0,-0.46739565398918687
477.0,2.2376443309263485
478.0,4.993862878000056
479.0,-0.14464797579459335
480.0,1.4793263468547082
481.0,-2.8876016306392027
482.0,-1.7454343019184109
483.0,2.8018846622290656
484.0,0.549010387036887
485.0,0.5599209130281727
486.0,-0.22432520720578536
487.0,-0.20893798274201186
488.0,4.78229038782379
489.0,2.995271237795342
490.0,-0.8808149656626
491.0,-5.062151635982342
492.0,1.6994851175442591
493.0,-0.9183513112312717
494.0,1.3799419836336435
495.0,-0.8494225893457542
496.0,2.2619336870528124
497.0,0.7742117634056013
498.0,0.02792016203193722
499.0,-0.06075735051544386
500.0,0.8935162838225539
501.0,3.6630374673408905
502.0,0.13012536229618973
503.0,-1.732138116720594
504.0,-0.9209167869527893
505.0,-1.0183815229502897
506.0,1.5085894808718754
507.0,2.4793874802951787
508.0,-0.30215807898066765
509.0,5.202533440129536
510.0,-1.6435028285987994
511.0,1.3945149222184359
512.0,1.986423332504803
513.0,-2.8208275462935144
514.0,-5.500447565677309
515.0,1.0622629304705735
516.0,-1.2555252903449121
517.0,-3.1431522872308095
518.0,-1.8395149797941477
519.0,-1.3336536092250662
520.0,3.515707960908442
521.0,1.0063366483711698
522.0,-3.6529208840706167
523.0,3.7067245835160847
524.0,0.8244098514879332
525.0,-0.044833732736976106
526.0,2.5092007803726304
527.0,-3.7738797711200776
528.0,-4.1886045727297425
529.0,-1.6580729485225876
530.0,-1.1750054173539506
531.0,1.5591662952676733
532.0,-2.6752997781070667
533.0,-7.396749607014868
534.0,-2.738252499425615
535.0,-3.6329406385255645
536.0,5.671787884016982
537.0,0.7122009896617132
538.0,1.1296938717754335
539.0,2.7012146079646437
540.0,2.4169893515367495
541.0,-3.328202597416166
542.0,-2.5726475870233863
543.0,1.3042841631429838
544.0,1.121003638341116
545.0,-2.2137871847151533
546.0,-0.5863552689051956
547.0,-4.060092278040178
548.0,3.5855679296481964
549.0,-0.012015469960272255
550.0,3.5435081014461796
551.0,-0.2627401908340796
552.0,-0.8967629768343696
553.0,9.001760748827566
554.0,-0.42901136625361513
555.0,0.03299543015757586
556.0,-0.5755902251241735
557.0,1.2655404442591096
558.0,4.112365274279029
559.0,-3.996987732137975
560.0,3.423744412840688
561.0,1.086038379343835
562.0,-4.850478573753859
563.0,1.729776971845523
564.0,0.5317932162385657
565.0,-0.359701231858838
566.0,3.8689878616052282
567.0,-1.6629059650066704
568.0,-1.5166370997724734
569.0,-6.233726179976739
570.0,3.061606130535782
571.0,-1.5007287875939042
572.0,0.9828864982699759
573.0,-1.4013335320764693
574.0,0.1960952861260564
575.0,0.9251806576378993
576.0,-4.462260295880425
577.0,2.6708633156424626
578.0,-1.0150386866582917
579.0,-0.8474638562294724
580.0,-2.4415527867643356
581.0,-2.554256220588767
582.0,-0.017373536341652732
583.0,-2.0236756910347546
584.0,-1.913389856644457
585.0,2.443069071912878
586.0,2.4612695053801894
587.0,-4.86934052841831
588.0,0.946050216213243
589.0,-3.1180256660169348
590.0,-1.2639916833103644
591.0,0.3491755130476613
592.0,3.7292755577658947
593.0,-3.3085166463702773
594.0,-1.3837324717366573
595.0,1.918724809803449
596.0,4.742197613307334
597.0,-0.7277934150893495
598.0,-0.004691753462012779
599.0,0.8845831730600452
600.0,-0.1046482767152351
601.0,-4.172159182750875
602.0,5.809122169202047
603.0,0.9002966191653504
604.0,1.4334285344659141
605.0,-0.7348291644018076
606.0,3.098038228778507
607.0,0.2343169815795719
608.0,1.6309742783412073
609.0,-1.9004027408779105
610.0,-1.6394609694597038
611.0,-2.516429292800176
612.0,-4.651587892142968
613.0,6.630855223850646
614.0,1.3319456217943304
615.0,-1.0492513834317252
616.0,-2.0218043675778543
617.0,-2.6626580628684957
618.0,-4.927136207564858
619.0,2.5225116784505115
620.0,3.4988828690836598
621.0,-0.7525170557307445
622.0,-3.1416287309149045
623.0,-7.9389786963478155
624.0,-5.664373787749914
625.0,0.6887262275278021
626.0,-1.0232896174426491
627.0,-0.2584192895413467
628.0,1.768394164586839
629.0,8.019131768698415
630.0,-1.3174943864296793
631.0,-1.747683786560597
632.0,2.4672350744193126
633.0,3.042384009883251
634.0,2.741066862027887
635.0,-4.085089059154204
636.0,1.1717712495543906
637.0,2.70146261724005
638.0,-0.7327550073893484
639.0,-3.2263673734808243
640.0,3.660198715650874
641.0,-0.9414153250640368
642.0,3.0103524325553295
643.0,0.10836274350095089
644.0,2.5378511102134076
645.0,3.7861026788402303
646.0,5.524904448348799
647.0,-1.5904351261029444
648.0,-2.413963202298646
649.0,-1.7415540705817796
650.0,-3.2408951942324937
651.0,-3.6998757578069696
652.0,-0.45316364026818673
653.0,-2.123313721331402
654.0,0.1464522453646566
655.0,0.7706074477305036
656.0,-1.019091258032926
657.0,0.6615365339503366
658.0,1.885877043518525
659.0,1.6395857178638478
660.0,1.9205066886018907
661.0,2.0715469632257597
662.0,2.6392178853082844
663.0,-2.282624680378953
664.0,0.27205300281425965
665.0,2.07962378167339
666.0,1.4990256688904384
667.0,0.7841497993717736
668.0,4.403847713581755
669.0,-4.849152640119081
670.0,-1.0061077879143792
671.0,2.737759022393543
672.0,0.1153435899264807
673.0,-0.9435465737277394
674.0,1.24861006912696
675.0,-1.7613984723981955
676.0,-2.4202267037296514
677.0,-3.0106039626561683
678.0,1.4178749196124043
679.0,4.076661585376877
680.0,-4.538338004672534
681.0,-1.6305315080518672
682.0,-3.815517898988622
683.0,4.1036659906223605
684.0,0.1032664472510809
685.0,4.764480031514645
686.0,1.7236269767231507
687.0,-0.8420943902541689
688.0,2.502941128038649
689.0,3.194253053589969
690.0,2.2122380977430556
691.0,4.000221146139409
692.0,3.08491773423466
693.0,-2.427500510092664
694.0,-2.109847725290553
695.0,0.6898178851044927
696.0,1.8094791315790135
697.0,0.48750448522695333
698.0,-1.6080009663807986
699.0,5.295473857727644
700.0,-2.730144530074733
701.0,6.249513447439331
702.0,2.993753514791748
703.0,-0.6147684272025181
704.0,-1.117772524482162
705.0,0.5645144017511085
706.0,3.4720918351181673
707.0,-2.534874120634738
708.0,1.5137752674784275
709.0,-3.92404952031389
710.0,-0.09109186069830577
711.0,-1.2792207233992925
712.0,2.6090784153015525
713.0,-2.9284036250924577
714.0,-0.4088249041506432
715.0,2.74328313528949
716.0,-0.3869570499700637
717.0,2.619953435881089
718.0,2.261085680997238
719.0,0.20997675704221183
720.0,0.3191556870546568
721.0,3.1199041792928353
722.0,-0.632571037622485
723.0,1.7577511503365713
724.0,-1.2953639135650272
725.0,-6.014653147674998
726.0,-0.4327967161167459
727.0,2.1910733611644972
728.0,-0.574687004923731
729.0,2.7172039080084653
730.0,1.3271029869550142
731.0,1.0033596155421745
732.0,0.7279454073630724
733.0,0.8712306448089772
734.0,1.6163626273246148
735.0,0.03475536652751147
736.0,2.92471947588824
737.0,-4.8112207429263485
738.0,-3.068269988971169
739.0,0.35612989411714036
740.0,-4.070216060129575
741.0,6.933247812256094
742.0,0.9835040310055219
743.0,-0.3440453309675725
744.0,-4.046788749340381
745.0,-0.5774907792285764
746.0,-2.91487810539439
747.0,1.5300531429292443
748.0,-2.2507211300811725
749.0,-2.436239809047587
750.0,-3.7381312014171026
751.0,-1.385274095967004
752.0,-1.5690984054406945
753.0,-7.071240340549057
754.0,0.8912222699227319
755.0,-2.230054403879523
756.0,-0.7826148386396172
757.0,0.8097284146122682
758.0,-3.160809281800486
759.0,1.0582200933499304
760.0,3.9285146016334167
761.0,-0.9726206560030984
762.0,-0.30119174172702096
763.0,-1.6208715701117389
764.0,3.146312934532101
765.0,0.3355496521207501
766.0,-1.4989262169053068
767.0,2.931987545304267
768.0,-1.213272688092334
769.0,-1.6381009019094133
770.0,4.262411210472448
771.0,3.689505882810316
772.0,-5.693182024710352
773.0,0.9095643882467124
774.0,2.3968677140250465
775.0,2.2967412762482096
776.0,2.648984199565237
777.0,0.4598433377310469
778.0,2.7402285569888396
779.0,-3.8251734686022867
780.0,-1.0336760863894912
781.0,3.0126115599070546
782.0,-0.24248272722357053
783.0,-0.8556966372983953
784.0,4.189997123663996
785.0,-1.327923989462842
786.0,0.010727523948972003
787.0,-9.366814390632012
788.0,2.104022078282898
789.0,-2.520572745880787
790.0,2.8945898210620276
791.0,1.3293374984825888
792.0,4.595069340463314
793.0,3.749242527059643
794.0,3.4482517481722943
795.0,-1.1934149518334798
796.0,0.1417907440473113
797.0,-2.2061464263051853
798.0,3.6398813434971142
799.0,-1.475930559241575
800.0,2.9915807113845
801.0,2.171071262776081
802.0,-1.6443813403988823
803.0,-1.6735919506504349
804.0,-0.9781926783502359
805.0,0.06120582205100041
806.0,5.4008682227830604
807.0,0.00180318406696404
808.0,3.3467893970627207
809.0,-5.0364129338517065
810.0,2.444190912474899
811.0,-1.0419721858647564
812.0,0.695559938584263
813.0,-3.0814603410957124
814.0,2.401709824614983
815.0,2.6367516340018664
816.0,2.4727288700388184
817.0,-2.1205897494815775
818.0,-1.0376709112749458
819.0,-0.7218551241725599
820.0,-0.11421714330771664
821.0,-2.2025632251500546
822.0,-2.6847686080544566
823.0,0.9989668833500156
824.0,4.030716094114655
825.0,-1.317191399687507
826.0,-1.2424630611123009
827.0,0.45991743112694244
828.0,-3.1347333595604927
829.0,-1.5958474128799742
830.0,0.4061174175581676
831.0,-1.164070846144255
832.0,-2.7493202729161395
833.0,-1.4473684520330592
834.0,0.3725548260952811
835.0,4.197620736122986
836.0,0.7014548473418095
837.0,-0.2133965317855801
838.0,-0.1963613598126763
839.0,0.4289206401765563
840.0,-1.0270084485459845
841.0,-1.6817887433962087
842.0,5.088336050559977
843.0,1.7403325908258935
844.0,-1.1109963878134403
845.0,0.5085067967464731
846.0,-0.5069708207645061
847.0,0.7382030710240061
848.0,2.003879241644478
849.0,0.18073639998774277
850.0,-1.8933218127106297
851.0,3.2713986351276314
852.0,-0.954733743259127
853.0,-0.4593556663842463
854.0,-1.5341618168811837
855.0,1.0103328137060203
856.0,-1.7912592861715988
857.0,-1.8399855100777671
858.0,3.597484917564521
859.0,0.6487462515491617
860.0,-1.672496452045465
861.0,0.7277305592971238
862.0,-1.5699485462256098
863.0,-1.7994684205554943
864.0,0.1396671634746348
865.0,-0.8696375275707946
866.0,0.3873280607357046
867.0,3.259929841648094
868.0,-6.877950943142757
869.0,-5.1318894261641965
870.0,2.3132728158870335
871.0,-1.3259327731400243
872.0,-0.058573886430927743
873.0,0.28690025228239424
874.0,0.8040455957629342
875.0,-0.5376089294385582
876.0,3.1543038416263784
877.0,3.3297747223030525
878.0,1.5284355193963421
879.0,-2.6115047148835044
880.0,-4.067659576893416
881.0,-1.5025306958542397
882.0,0.41846466821588574
883.0,3.894969973992816
884.0,-2.348009619090416
885.0,-3.775950906171532
886.0,-1.3732194610309587
887.0,1.4728448703337234
888.0,1.9085582323320345
889.0,-2.542971258952012
890.0,-1.8962229269911703
891.0,0.2052673550520299
892.0,-1.8115789823555262
893.0,-1.8716646240744579
894.0,0.3313968617888529
895.0,4.724535142145704
896.0,2.657037434512666
897.0,-5.909814035831121
898.0,-1.8997049564069957
899.0,1.2863218282923634
900.0,0.5756807873889679
901.0,-4.73147700174222
902.0,0.876159714236678
903.0,-5.376220050452435
904.0,-1.8112025708229262
905.0,-2.5265062898972603
906.0,1.3368117998303324
907.0,-4.758253851197072
908.0,-2.395411278088114
909.0,-2.3934715647842117
910.0,-2.324540852775243
911.0,-0.897236548303008
912.0,-2.213796028845275
913.0,-7.147577612869786
914.0,0.16260695178947407
915.0,1.7124914514826588
916.0,-2.916380742627017
917.0,-0.8779317948158147
918.0,-2.1890888253075995
919.0,1.76448993561357
920.0,-0.6543957489404277
921.0,-0.9979990148282687
922.0,4.557809329809083
923.0,0.11276564727705211
924.0,1.5804074027825927
925.0,-0.07593721706252549
926.0,0.08956931162110933
927.0,0.5776233700363995
928.0,0.8438664701555147
929.0,1.2737371734825913
930.0,-3.901389338020496
931.0,-3.1801221874154812
932.0,-2.21070746490036
933.0,-3.9501744539534274
934.0,4.031489500965891
935.0,1.463313136164117
936.0,-1.656566433367666
937.0,2.012808675169721
938.0,1.6562083371107654
939.0,-0.09842241159726546
940.0,-0.5177675195022567
941.0,-2.0606047597013286
942.0,-2.174030667070357
943.0,0.41091791055315996
944.0,-1.8030715245575568
945.0,2.3297474334237
946.0,1.9591489297845532
947.0,-1.9536859970153024
948.0,1.812494774038363
949.0,3.625304817727417
950.0,-1.6442306123212898
951.0,-1.066196248938295
952.0,-0.6640067225303184
953.0,-0.9080488322624171
954.0,-4.4201104056028795
955.0,5.013088433754891
956.0,-0.8954868337088677
957.0,-2.8039896716580395
958.0,-2.972359363498241
959.0,0.732194731054033
960.0,-0.23667434767020432
961.0,0.3401425120956756
962.0,0.9397309149124422
963.0,1.3776008337395484
964.0,-0.8513085481057677
965.0,-0.5429353806694631
966.0,-1.823489443544146
967.0,2.846595404286106
968.0,1.7359964496963796
969.0,3.0459413498444246
970.0,-1.1165608454966522
971.0,5.8783162514360665
972.0,1.701276941719672
973.0,-0.7358365559275747
974.0,-1.2614835526942887
975.0,3.663449146302684
976.0,0.2083255463867242
977.0,-4.558976737979111
978.0,-0.8379819603219566
979.0,-3.068893390494468
980.0,-1.919505926419426
981.0,-0.9744754048135482
982.0,-1.5537825589548706
983.0,-0.38211387567898414
984.0,-1.0109015152790959
985.0,-0.29237843744876446
986.0,2.4138139527990194
987.0,2.555304892725936
988.0,3.15461655115065
989.0,0.23683847623290719
990.0,2.4021122107992996
991.0,0.5294094870245812
992.0,3.6851716461906596
993.0,0.817985774250786
994.0,-0.6301406246514429
995.0,-0.7139900035974757
996.0,-5.234167451734298
997.0,3.7554654452487157
998.0,-3.6021996959881664
999.0,2.8715612387111524
1000.0,-0.8835028920033321
1001.0,-0.14766097145127716
1002.0,-4.171741750800508
1003.0,-2.8914512382693864
1004.0,0.9099131818543162
1005.0,-2.8552642655682163
1006.0,0.46489070041366426
1007.0,-1.559970376481563
1008.0,0.835191023318451
1009.0,0.27529431830810264
1010.0,0.44671245934663584
1011.0,3.369083445303396
1012.0,-0.2697776052543083
1013.0,1.7956299738830992
1014.0,1.1272828426066426
1015.0,1.2481591114741453
1016.0,3.579931365674153
1017.0,2.346858725088291
1018.0,-0.6698514092599126
1019.0,-1.4683745700162212
1020.0,-0.23210776185677068
1021.0,0.7771069235856496
1022.0,0.5501962326902112
1023.0,1.5708594287510393
1024.0,-4.402668392339533
1025.0,3.66299765857653
1026.0,-1.3154131163848157
1027.0,-2.3398970734003743
1028.0,5.291185304077043
1029.0,0.8383022984661768
1030.0,2.617832961931575
1031.0,2.9198746400910234
1032.0,4.159937131321922
1033.0,4.3135858390147765
1034.0,-3.5410725637571163
1035.0,0.4626615040440473
1036.0,2.5703156331365697
1037.0,6.0840874594268985
1038.0,1.5915179338392973
1039.0,0.9076781132888773
1040.0,-0.7802839198370943
1041.0,-1.0474674688076093
1042.0,-0.39125062247188297
1043.0,-2.035757714344293
1044.0,-0.42615393298634735
1045.0,0.07045316101764355
1046.0,-0.3355194936295341
1047.0,-0.7513747650723995
1048.0,0.9288155878332021
1049.0,3.649492079490647
1050.0,-1.5390441311855267
1051.0,4.331645956058193
1052.0,1.501522204363827
1053.0,-1.6065605206357474
1054.0,-0.22258616912886478
1055.0,-0.9796601473502491
1056.0,1.9802594398220426
