time,stationary_ar1
158.0,-0.37382949440840135
159.0,-0.784295920204003
160.0,-0.6839244152388156
161.0,-0.6749459826162127
162.0,-0.4675564255898222
163.0,-0.022609213016349827
164.0,0.3771714537147104
165.0,0.579264084659425
166.0,0.8769155316225493
167.0,0.7618349925362109
168.0,0.37394848462655883
169.0,0.0925758740205247
170.0,-0.09543793461272566
171.0,0.4891249383549373
172.0,0.5010311841916271
173.0,0.5230296562902389
174.0,0.18219746826788003
175.0,-0.4723231972136308
176.0,-0.621090139276706
177.0,-0.34164520477440263
178.0,-0.5953117601184472
179.0,-1.0931132099508698
180.0,-1.4131295386799452
181.0,-1.7762022548182996
182.0,-1.735495985961878
183.0,-1.244932473364992
184.0,-1.0402432212126125
185.0,-1.38697453960248
186.0,-1.2442407479565065
187.0,-1.5612531126857563
188.0,-1.5422322695160353
189.0,-1.6184193937441642
190.0,-1.2379152972854408
191.0,-1.6434128549689446
192.0,-1.166924057129793
193.0,-1.0666677328369223
194.0,-0.7216286080656439
195.0,-0.8140154702286484
196.0,-1.146694613248661
197.0,-0.5669535608540781
198.0,-0.7584461032722009
199.0,-0.13534011830131376
200.0,-0.5241144688209749
201.0,-0.6531260928464839
202.0,-0.9583533718195396
203.0,-1.6986366968061388
204.0,-1.3510567937469053
205.0,-1.0431999892439876
206.0,-0.8588954458123
207.0,-0.2969979574874072
208.0,-0.26215428850551603
209.0,-0.10729037730358398
210.0,-0.2254844718590558
211.0,0.1971874492519913
212.0,0.29734262758765556
213.0,0.45090009213620763
214.0,0.8505742197597836
215.0,1.128363080123241
216.0,0.7674221903054872
217.0,1.130776397842418
218.0,0.4508830578862426
219.0,0.774340985767998
220.0,0.6820858563341617
221.0,0.7600078069885061
222.0,1.5320744437377196
223.0,1.3317237596902443
224.0,0.6499302992644889
225.0,0.6528098819393608
226.0,0.86512350442107
227.0,0.9895005750310362
228.0,0.9415289457962838
229.0,1.0733109089569792
230.0,1.1741102805649584
231.0,0.9602265693639735
232.0,1.379542270213038
233.0,0.8159391611809983
234.0,1.0721385366329899
235.0,1.245822916517003
236.0,0.9918881828567834
237.0,1.106612718842874
238.0,0.34171790671418356
239.0,0.7147502196152209
240.0,1.1979780287282185
241.0,1.4260043275933918
242.0,1.4549388700499146
243.0,1.2183927210528436
244.0,1.8244278536314367
245.0,1.713048634829729
246.0,1.8888599274033897
247.0,1.5879319523509727
248.0,1.2857906194325952
249.0,0.9875413818523949
250.0,1.0505469820493696
251.0,0.562359331862097
252.0,0.406817583482917
253.0,0.9713196346331971
254.0,1.4358100693217457
255.0,1.4849735069985721
256.0,1.2209900676647463
257.0,0.7244088288703062
258.0,0.2478484482665509
259.0,0.4087860412905888
260.0,0.31616406503663236
261.0,-0.25201140735326394
262.0,-0.07978966447684
263.0,-0.1723718219737373
264.0,-0.2987729055391125
265.0,-0.5928696221047658
266.0,-0.4086055762951657
267.0,-0.725512271164869
268.0,-0.506027458213684
269.0,-0.9434665231166457
270.0,-1.2283877905786702
271.0,-1.6634915127054657
272.0,-1.27026006254625
273.0,-0.9769606124132627
274.0,-0.9075400126725812
275.0,-1.2198735094082007
276.0,-0.8812336853084637
277.0,-0.8246355502274607
278.0,-0.37257352266694416
279.0,-0.45811798823237737
280.0,-0.10179321886003001
281.0,0.28999369054124874
282.0,0.30636944474425204
283.0,0.8583389319235843
284.0,1.0008813094624667
285.0,1.1617194127850363
286.0,1.572205235324425
287.0,1.4501495828927848
288.0,1.7312813026140026
289.0,1.1397906612634463
290.0,1.2440531085765019
291.0,1.4953467042878767
292.0,1.4197355835923855
293.0,1.0694937937344218
294.0,1.3760108152035713
295.0,1.9035397495473754
296.0,1.7988906690279196
297.0,1.5231244769257422
298.0,1.5079030153079922
299.0,1.268708124033457
300.0,1.1243075339736608
301.0,1.3989704453929628
302.0,1.3791182495496748
303.0,1.1729510376618082
304.0,1.2255668941275522
305.0,1.0639678050710537
306.0,1.2149465522701035
307.0,1.1958812939997057
308.0,0.937317261150883
309.0,0.7473463973710025
310.0,0.4350361169629244
311.0,0.4517407056917517
312.0,0.11431585538243816
313.0,0.19339036909588037
314.0,0.3129929279524597
315.0,0.3320839484766261
316.0,-0.10078300202066615
317.0,0.030556211877372286
318.0,0.42133397904677083
319.0,0.932711117984268
320.0,0.6545806695948551
321.0,0.46125393913880475
322.0,0.2856505284126825
323.0,0.07150013849346404
324.0,0.01664561196457557
325.0,-0.15230519529918468
326.0,0.6363835064784491
327.0,0.6920297098913799
328.0,0.49656720185129793
329.0,0.5155311210412145
330.0,0.4757500281760414
331.0,0.14861574465216232
332.0,0.5388712384073939
333.0,0.2794762771783782
334.0,0.19186610207861177
335.0,0.09441707098107772
336.0,-0.4094659137123876
337.0,-0.01611904799557956
338.0,-0.03138697670893362
339.0,0.07618984464477528
340.0,0.17789297322102368
341.0,-0.20275029513198212
342.0,-0.3214880729874452
343.0,-0.5138904292981777
344.0,-0.2176261382795684
345.0,0.11230831758002752
346.0,0.4408979365715342
347.0,0.43046470941273846
348.0,0.12523819232461814
349.0,-0.2894060291997866
350.0,-0.0560840204805608
351.0,-0.57552657270828
352.0,-0.7786318520090909
353.0,-1.0244784354763057
354.0,-1.0579816929921255
355.0,-0.8914292311116117
356.0,-0.7314995711814333
357.0,-0.4826971881871154
358.0,-0.05759362510148647
359.0,0.13806113614308804
360.0,0.5010795766734213
361.0,0.4900735745779486
362.0,0.2547062278698659
363.0,0.04319208474536729
364.0,0.1691898044690987
365.0,-0.24332498521189128
366.0,-0.0021822963758008074
367.0,-0.055187943202963115
368.0,-0.23961387657220445
369.0,0.1102405422048387
370.0,-0.6405703738140569
371.0,-0.37905355755112485
372.0,-0.5379594712270064
373.0,-0.4868903976805363
374.0,-0.6931495832481347
375.0,-0.9998022270862645
376.0,-1.1376853088897894
377.0,-1.1718971073929918
378.0,-1.2464337300673785
379.0,-0.9237902812228824
380.0,-1.0178139543112434
381.0,-0.8866880689186055
382.0,-0.8724098828629906
383.0,-1.0153964335437473
384.0,-0.9653247822857742
385.0,-1.1003282297748453
386.0,-0.6937080189371531
387.0,-0.5368212361763498
388.0,-1.1358895846800137
389.0,-1.4049552120752131
390.0,-1.6705475112584707
391.0,-1.5450675769954623
392.0,-0.9650198563495419
393.0,-1.1342958806751022
394.0,-1.425910626490157
395.0,-1.361483792032658
396.0,-1.1707264967562832
397.0,-0.6802421556558849
398.0,-0.20667311203583755
399.0,-0.3744932933765077
400.0,-1.0412731099378933
401.0,-0.9235679875940368
402.0,-1.0637762492864014
403.0,-1.5809775858738204
404.0,-1.6564138448128636
405.0,-1.600274582071136
406.0,-1.0606339004060548
407.0,-0.7885100367202571
408.0,-0.8599747441620436
409.0,-1.1843063905568778
410.0,-1.1818141326118599
411.0,-1.2431223829710167
412.0,-1.2940777932306557
413.0,-1.1889891251315945
414.0,-1.0626655354740266
415.0,-0.7958789422314
416.0,-0.9657778154119713
417.0,-0.5098715340105922
418.0,-0.44462861247032587
419.0,-0.4617913362321629
420.0,-1.533049906562781
421.0,-1.425786117280407
422.0,-1.2708342359656541
423.0,-1.3573143146165705
424.0,-1.650969901965254
425.0,-1.830659258503549
426.0,-2.1311712303153927
427.0,-1.611598861945295
428.0,-1.4670510614599845
429.0,-1.433106097597041
430.0,-0.9666551706562483
431.0,-0.407014004528898
432.0,-0.5965836137099547
433.0,-0.5828481582431567
434.0,-0.4996544431881067
435.0,-0.6409772834682982
436.0,-0.6139881232215648
437.0,-0.44743590906001074
438.0,-0.40290401987230645
439.0,-0.14060626479574143
440.0,0.12898178159696064
441.0,0.3103468653743474
442.0,0.544731006345814
443.0,0.47548179342286906
444.0,0.45055350793376847
445.0,0.42746227970870027
446.0,0.9249950215498369
447.0,0.882011555250543
448.0,1.5058124793025454
449.0,1.087335462073646
450.0,1.133105026699715
451.0,1.2699920070293365
452.0,1.1028315587938387
453.0,1.3618864143532379
454.0,1.2744133657273558
455.0,1.3197963456674404
456.0,1.435967629602174
457.0,1.2803657153212185
458.0,1.593909044600307
459.0,1.4704026264702839
460.0,1.7648175860969297
461.0,1.6668907417245438
462.0,1.0191490124945057
463.0,1.0907626040010494
464.0,1.1438403539378028
465.0,1.1683886237585717
466.0,1.2886207159407101
467.0,1.3727552000342254
468.0,1.3954244507652764
469.0,0.741624484679153
470.0,1.16926368936105
471.0,1.2434716320811379
472.0,1.2234783325609593
473.0,1.1213423852299238
474.0,1.2565985780896116
475.0,1.5239444128303856
476.0,1.603647167378649
477.0,1.3343468249408295
478.0,1.4844375665549598
479.0,1.3881724866088083
480.0,1.5514464277039994
481.0,1.7906730957473984
482.0,2.104160560270066
483.0,2.154685325774424
484.0,1.8469313058930799
485.0,1.2668393913661589
486.0,1.6081751988935316
487.0,1.3887656817455727
488.0,1.2494690062090348
489.0,1.7667296570862767
490.0,2.031066898283557
491.0,1.9990932945474609
492.0,2.5039818848943574
493.0,2.1181532425429364
494.0,2.182563853307119
495.0,1.8517092241392288
496.0,1.5983505627486276
497.0,1.0694507265099715
498.0,1.3401201461869452
499.0,1.4525702249679076
500.0,1.2827763835750214
501.0,1.112890304543448
502.0,0.7380164931691324
503.0,0.8055855981452875
504.0,0.6558785898872885
505.0,0.15068279363239762
506.0,-0.4043023492964114
507.0,-0.40010812560876025
508.0,-0.08370481414336961
509.0,-0.22482227621239903
510.0,-0.11264523751982006
511.0,0.22992746247530416
512.0,0.30845908921201637
513.0,0.14078217945398236
514.0,-0.03658764763467115
515.0,-0.019010451965829633
516.0,-0.28049546341122433
517.0,-0.9535820968474087
518.0,-0.632670295682012
519.0,-1.0875365278006779
520.0,-0.5792448501745339
521.0,-0.24628870621378107
522.0,-0.27598671586792894
523.0,-0.044262413402359174
524.0,0.47546489754820165
525.0,0.2590761570990384
526.0,0.6658234756086685
527.0,0.9230417588079196
528.0,0.8634679159725688
529.0,0.9690960547414467
530.0,1.142557719915205
531.0,0.9866862130053333
532.0,0.6706317106208979
533.0,0.4187514577430202
534.0,0.5440274662127531
535.0,0.5931044973454074
536.0,-0.11904165757176977
537.0,-0.18855240206964646
538.0,-0.05863406928661899
539.0,-0.29103548019937303
540.0,-0.018022183773529488
541.0,0.3351565606385614
542.0,0.23122067729488835
543.0,0.23430437424209583
544.0,0.653839648105878
545.0,0.5341550478385859
546.0,0.7000143420326614
547.0,0.39826274987871507
548.0,0.3429744734575699
549.0,0.09556888824259652
550.0,-0.06694749266240145
551.0,-0.3073153255683179
552.0,-0.017547160129300687
553.0,0.20741837645771014
554.0,0.16044146364254197
555.0,0.16770342279717385
556.0,-0.5904152166432336
557.0,0.03613428288459708
558.0,0.19471443318943762
559.0,-0.1242120076494325
560.0,-0.2782050692656364
561.0,0.2878062730685165
562.0,-0.1419077264052474
563.0,-0.6797738774188268
564.0,-0.8155693868982016
565.0,-0.9441967011900743
566.0,-1.1376319900295768
567.0,-1.261582647857795
568.0,-2.073678257602887
569.0,-2.25229906449104
570.0,-2.104955887710488
571.0,-1.9949383558211655
572.0,-2.2294701148136906
573.0,-2.565578072744961
574.0,-2.536485137905943
575.0,-2.4928294950797
576.0,-2.0141420638961143
577.0,-1.743923955836351
578.0,-1.1247690582492393
579.0,-0.9205853068170945
580.0,-0.8028084241333344
581.0,-1.0109485785570391
582.0,-1.2517027695714111
583.0,-0.8403147688235475
584.0,0.1104283340260428
585.0,0.1774863481051074
586.0,0.6001500128529438
587.0,0.9108192976948427
588.0,1.0697613050204988
589.0,1.1877468760520407
590.0,1.2408981206426775
591.0,1.343712799081303
592.0,1.6949503683540268
593.0,1.357732664730741
594.0,1.4040586784229732
595.0,1.0792464567253337
596.0,1.4041762936751314
597.0,1.1966970645697854
598.0,1.3799394896313413
599.0,1.4622604135581798
600.0,1.244990060750043
601.0,1.064512491633433
602.0,1.4010272844600138
603.0,1.6589596183552733
604.0,1.866458361666559
605.0,2.3789794097170764
606.0,2.3022652995217747
607.0,2.3312302877567053
608.0,1.982584415097631
609.0,1.6095466551474529
610.0,1.5387818855166433
611.0,1.8153367953516228
612.0,1.9703150617025715
613.0,2.0221545227014763
614.0,2.2307481085375818
615.0,2.102896481853383
616.0,1.6797423256930766
617.0,1.6239775487451107
618.0,1.9410145272093533
619.0,2.178722772994938
620.0,1.2815651172457825
621.0,1.7651061734433942
622.0,1.2514135953618994
623.0,0.8356753345781063
624.0,0.8288985159905954
625.0,0.9660713590513863
626.0,0.5907848621576588
627.0,0.7234826214143817
628.0,1.1090557801293937
629.0,1.246642933526085
630.0,1.3018915270058493
631.0,1.529842643391123
632.0,1.474513489171887
633.0,1.759604055913756
634.0,1.586676033195085
635.0,1.3658959975865583
636.0,1.0499469765248646
637.0,1.0861077155199388
638.0,0.5711913858396707
639.0,0.5109418033383015
640.0,0.7583339785624181
641.0,0.4451523095364956
642.0,0.5992862850047038
643.0,1.0803204883478565
644.0,1.14247864680289
645.0,0.7921217621044873
646.0,1.0554029821924331
647.0,0.9963314617252496
648.0,0.5938259225364484
649.0,0.8891471830123087
650.0,0.5648462394294748
651.0,0.8937400140836322
652.0,1.395387449852978
653.0,1.7884615103617498
654.0,1.4166860574971185
655.0,1.3535418745014216
656.0,1.5345423271273444
657.0,1.8397449724021773
658.0,1.2780703150728
659.0,0.4900522059426935
660.0,0.6503196663325747
661.0,0.8571919424584028
662.0,0.45861081412544563
663.0,0.7521121821319483
664.0,1.2410550763255077
665.0,1.1849778478640558
666.0,1.7378651831878633
667.0,1.7834866231119793
668.0,1.9099455305823414
669.0,1.8273440561872574
670.0,1.550130773871293
671.0,1.4896656277352955
672.0,1.492331684400224
673.0,1.470919402818342
674.0,1.3876570812501245
675.0,1.27321089141417
676.0,1.2075088006975776
677.0,1.286481963394778
678.0,1.3949198904547653
679.0,1.2191084501276297
680.0,0.35906610850792764
681.0,0.7669428711404533
682.0,0.8467868999529575
683.0,0.8968091368307228
684.0,1.3000959892977357
685.0,0.7141461564743425
686.0,0.3193116214537548
687.0,0.5304938174699986
688.0,0.5094041117425531
689.0,0.9104855748942393
690.0,0.8272794978739562
691.0,0.6801335113778673
692.0,0.7106572093084575
693.0,0.23402954354944833
694.0,0.017632804006537467
695.0,-0.004528144380902859
696.0,-0.6265386615688637
697.0,-0.5461184852089636
698.0,0.056897945494352564
699.0,0.5367717768015262
700.0,1.0018242471535197
701.0,1.2739940021847074
702.0,1.9595460063896537
703.0,1.7285778216192291
704.0,1.4296033292104877
705.0,0.9113404195353987
706.0,1.259280210377944
707.0,1.2057243695215174
708.0,0.7454668046132078
709.0,0.08838883106809281
710.0,-0.11263098706117959
711.0,-0.6237414870363929
712.0,-0.6690137054935239
713.0,-0.5524315480364484
714.0,-0.19347862145569028
715.0,-0.4351005034829267
716.0,-0.42692131678157824
717.0,-0.34363033607574184
718.0,-0.6639573460977242
719.0,-0.45242045547994636
720.0,-0.4333543169741001
721.0,-0.6149299339320358
722.0,-1.0132563579633502
723.0,-0.893328344905464
724.0,-0.4318882547232181
725.0,-0.12405591549739353
726.0,-0.29845354661908025
727.0,-0.14907555940778053
728.0,0.05405809050964319
729.0,0.3023164240967874
730.0,0.40838154609375277
731.0,0.020262219733954756
732.0,-0.24811404633782339
733.0,-0.29365251836451517
734.0,-0.5804753869696856
735.0,-0.6579498552908303
736.0,-0.5362040117579857
737.0,-1.0359651633855202
738.0,-1.3047672126073482
739.0,-1.2107936302426918
740.0,-0.9259187924971355
741.0,-1.3416455648700047
742.0,-1.542879616754477
743.0,-0.993178139851849
744.0,-0.8796506659933598
745.0,-0.651914738437249
746.0,-0.6328115192005194
747.0,-1.0303802979352135
748.0,-1.6052735206533435
749.0,-1.2884753377995004
750.0,-1.4184332148138437
751.0,-1.374173752616379
752.0,-1.45568075539701
753.0,-1.5064610411339956
754.0,-1.2242067978221862
755.0,-1.4243327219376858
756.0,-1.0211798878395442
757.0,-1.1091635735053094
758.0,-0.912369978688159
759.0,-0.6790884775745792
760.0,-0.669302337784903
761.0,-0.1413694861799789
762.0,0.028024370120312503
763.0,-0.14519388673783462
764.0,-0.18115095645601226
765.0,0.188172132697312
766.0,0.19800774158116274
767.0,-0.19507572750577978
768.0,-0.9644308376158379
769.0,-0.40671092433978395
770.0,-0.06547952584854544
771.0,0.014808069378532268
772.0,-0.4776337581249404
773.0,-0.21231115496516192
774.0,-0.46738207649550995
775.0,-0.7643684564097728
776.0,-0.5720747995704635
777.0,-1.1177028079911309
778.0,-1.1318713964521396
779.0,-1.3577409164721104
780.0,-1.6986814280307978
781.0,-1.1237885041831905
782.0,-1.6102090149240533
783.0,-0.9005926185376089
784.0,-0.889232091919267
785.0,-0.9998050420337181
786.0,-1.347882581910011
787.0,-1.100292317289414
788.0,-1.2107772561383858
789.0,-0.5436424894917058
790.0,0.11938847839465894
791.0,0.4260578814172211
792.0,0.679659672956735
793.0,0.5441941489033107
794.0,0.20659310301782013
795.0,-0.09849610228174466
796.0,-0.22107565155812123
797.0,-0.028578344334357714
798.0,0.078422431356411
799.0,-0.37074202487373964
800.0,-0.718935451715145
801.0,-0.820686269842013
802.0,-1.054960322358133
803.0,-1.2723466983883638
804.0,-1.3930808797802559
805.0,-0.8299917498154895
806.0,-0.44219543882472734
807.0,0.45634770378212103
808.0,0.9309751126157579
809.0,1.069253055034522
810.0,0.7068792219145662
811.0,0.8153470113345185
812.0,0.9053112613283847
813.0,0.8891295452392728
814.0,0.8099202566430207
815.0,0.3560290058395587
816.0,0.9097892842224742
817.0,1.135641874916609
818.0,1.4990541712738932
819.0,1.6643454129914748
820.0,1.94021110894358
821.0,1.5431136743403975
822.0,1.5492977797745686
823.0,1.6577262858533115
824.0,1.527815247145014
825.0,1.6036142383057082
826.0,1.3407309893643606
827.0,1.222156441525857
828.0,1.0258055244213793
829.0,0.8095366565621708
830.0,0.2653006159428114
831.0,0.4428376344894098
832.0,0.8153028234432227
833.0,1.2315161474877487
834.0,0.568058772660178
835.0,0.5435802980795952
836.0,0.5766208070736546
837.0,1.2788576698815
838.0,0.3790395777375206
839.0,0.8099113027236005
840.0,0.8995442800107956
841.0,0.029648907707089056
842.0,0.3496795157323788
843.0,0.1403535619079366
844.0,0.12146966882329117
845.0,-0.3316208525533755
846.0,-0.44282725811359613
847.0,-0.41385943394603825
848.0,-0.5997196071497102
849.0,-0.5341381316066923
850.0,-0.7260568201406483
851.0,-0.27684609183246733
852.0,0.08740861321815474
853.0,-0.15704637277970113
854.0,-0.4236580808112616
855.0,-0.3570775609518704
856.0,-0.5816987560871445
857.0,-0.08417936767523632
858.0,-0.24053197078028948
859.0,0.1730330476076737
860.0,0.00853807957360292
861.0,0.37677106440149616
862.0,0.7694606520494995
863.0,0.6850212267040003
864.0,0.6726808782716908
865.0,0.6099134233905809
866.0,0.8193059482543428
867.0,0.9661642792613754
868.0,0.7440326421338277
869.0,0.20954342267014148
870.0,0.1328415422763046
871.0,0.26017936682922504
872.0,0.7889394437782591
873.0,0.803948919410149
874.0,0.6869503904106584
875.0,0.4911873062713129
876.0,0.47703645731809224
877.0,0.14199332464256514
878.0,-0.7167249247981654
879.0,-1.0759793235959858
880.0,-1.2266202810641538
881.0,-1.1732098455795181
882.0,-1.340978693678817
883.0,-0.636705263001252
884.0,0.14023161297463382
885.0,-0.09878969982877517
886.0,0.1502982852404158
887.0,0.0855487004953497
888.0,-0.35529092424266184
889.0,-0.39706626350916874
890.0,-0.3794798205225576
891.0,-0.7333668739935087
892.0,-1.0738243015887776
893.0,-0.6946754033017152
894.0,-1.0325250481978339
895.0,-0.614573027709922
896.0,-0.5940421279881707
897.0,-0.7982109223988652
898.0,-1.0161903893393438
899.0,-1.3005157004283843
900.0,-1.7135317103430385
901.0,-1.9461628398842057
902.0,-1.5753081499400012
903.0,-1.5996567186966433
904.0,-2.040046334629981
905.0,-1.445125391467557
906.0,-1.6609776644351728
907.0,-1.8930506821064832
908.0,-1.9207814011989661
909.0,-1.4602288892486228
910.0,-1.9691533006825905
911.0,-1.1560744488564212
912.0,-1.6094713981821263
913.0,-1.1965466107140628
914.0,-0.9879044429890187
915.0,-0.4728978175376746
916.0,-0.5355791503073349
917.0,-0.43553569873591236
918.0,-0.7013417772305857
919.0,-0.6248404766903592
920.0,-0.7900083257838354
921.0,-0.8238471817858058
922.0,-0.5945330295697098
923.0,0.11396554221969368
924.0,0.5545568380604176
925.0,0.42401926943471785
926.0,-0.02434311442462178
927.0,0.44507597920767655
928.0,0.5279230941673253
929.0,0.11568438078158783
930.0,0.18342435245231564
931.0,0.7605405814225341
932.0,0.45621071640059874
933.0,0.5298150893512139
934.0,0.5879801558029661
935.0,0.49947143498035634
936.0,0.12633536466159945
937.0,0.38379582039411353
938.0,0.4155443260317142
939.0,0.5078772175135786
940.0,0.7439805917211236
941.0,0.7295140495676328
942.0,1.319121832337315
943.0,1.2862022949793246
944.0,1.6395145974098364
945.0,1.8021488220060602
946.0,1.7175253755675703
947.0,1.6630838780044968
948.0,1.7330036798120774
949.0,1.8226733555338395
950.0,1.958259585723823
951.0,1.8203866523306327
952.0,2.4908222168299066
953.0,1.966086282624119
954.0,1.6378681872125103
955.0,1.4518936064862438
956.0,1.3445237953999376
957.0,1.8289662251449865
958.0,1.929500590816757
959.0,1.3515833868239158
960.0,2.259900486613184
961.0,1.8272176921884036
962.0,2.6008465008065524
963.0,3.0464987164613992
964.0,3.2924658587277706
965.0,2.887637535386403
966.0,3.0196252164167845
967.0,2.6212430116969863
968.0,2.834205547029308
969.0,2.4245802789276896
970.0,1.9223632966033584
971.0,1.949390358527458
972.0,1.9795357943240373
973.0,2.0026024311116353
974.0,1.8484450910226797
975.0,2.0902795135137464
976.0,1.7954043596145595
977.0,1.4390197824374573
978.0,1.1168819370110818
979.0,0.7905368236162358
980.0,0.47788108350534314
981.0,0.49849645881608545
982.0,0.8077607756691538
983.0,0.8849482745472479
984.0,0.962308773990172
985.0,0.8764943146052729
986.0,1.0667051768650866
987.0,0.8977496800951443
988.0,1.128457991957972
989.0,1.2116666284885214
990.0,1.770630042343148
991.0,1.7558602433572343
992.0,1.7605600349292658
993.0,1.9933097822824775
994.0,2.2651505934294143
995.0,2.5490273174156513
996.0,2.1928941172571976
997.0,2.1266379521064933
998.0,2.1969974744211713
999.0,2.40422536003378
1000.0,2.5168310041099775
1001.0,2.43373813626885
1002.0,2.169842452713835
1003.0,1.9545204850020075
1004.0,1.9740495911217806
1005.0,1.409223477276586
1006.0,1.3688607227763785
1007.0,1.0773156012580132
1008.0,0.9218152154277722
1009.0,1.1573677666644069
1010.0,0.6697621695425385
1011.0,0.48682377344704464
1012.0,0.4145110345193354
1013.0,0.3321035001949811
1014.0,0.7289525942276623
1015.0,1.050010717107157
1016.0,0.9877457124624326
1017.0,1.5068383497394011
1018.0,2.0135861926236016
1019.0,2.3202183342426994
1020.0,1.6222519333550767
1021.0,1.3944130907615173
1022.0,1.0197454899432121
1023.0,1.0888336502644043
1024.0,1.641914989115068
1025.0,2.4580084754237683
1026.0,2.581020281184876
1027.0,2.448164313358783
1028.0,2.3695015462145936
1029.0,2.575284539156544
1030.0,2.573202105374693
1031.0,3.2796027271338484
1032.0,2.96722595723346
1033.0,2.581702481529291
1034.0,2.6731739370449974
1035.0,2.8717343033271967
1036.0,2.35056148759612
1037.0,2.5237065823871485
1038.0,1.9491920241395106
1039.0,1.481732670537036
1040.0,1.9666461880717518
1041.0,1.6142959720153232
1042.0,1.481187722999843
1043.0,1.9169379708285827
1044.0,2.3091409837973766
1045.0,2.3801518360468266
1046.0,2.813746485070288
1047.0,2.9991802336344713
1048.0,3.203576946349996
