time,underdamped_ar2
116.0,-0.6073718464466705
117.0,-1.820639610756776
118.0,-0.6548280823270528
119.0,1.2874212304347876
120.0,1.5261107875148199
121.0,-0.06864627188693478
122.0,-1.5117311622266587
123.0,-1.1867123429499573
124.0,0.6259122082412025
125.0,1.6523211313972712
126.0,0.5494356542546653
127.0,-1.1725279095791985
128.0,-1.5081295099480636
129.0,-0.07583874505004717
130.0,1.482911721795608
131.0,1.1114656871280655
132.0,-0.6435180978594723
133.0,-1.8260169320374495
134.0,-0.7503967279818254
135.0,1.2690600650817727
136.0,1.8726990040768916
137.0,0.07583362854049143
138.0,-2.0183431960032188
139.0,-1.5706137783285112
140.0,0.6566079783154374
141.0,1.7589054007793956
142.0,0.7101687685874205
143.0,-1.245097000292119
144.0,-1.7354637527360548
145.0,0.15168180368650788
146.0,1.8005158980228688
147.0,1.390138270725589
148.0,-0.8460760416365714
149.0,-1.9052478278731515
150.0,-0.48054855206024827
151.0,1.3136426003223425
152.0,1.3840457145838858
153.0,-0.2776952918498548
154.0,-1.2847024619612792
155.0,-0.701379240287279
156.0,0.9121728160770971
157.0,1.3051030749787669
158.0,0.13161651205064528
159.0,-1.3384032445480418
160.0,-1.1253878192909286
161.0,0.6888975920475786
162.0,1.6227113986809198
163.0,0.33852955083228264
164.0,-1.2067558267445473
165.0,-1.2472764715508626
166.0,0.5117702604754881
167.0,1.5451475243651331
168.0,0.5771159299713892
169.0,-1.098949743480872
170.0,-1.3633932698215787
171.0,-0.004594493054022106
172.0,1.3053689238956825
173.0,0.8625143314552538
174.0,-0.8523393229430156
175.0,-1.4428913910106498
176.0,-0.2510830902261239
177.0,1.118907233245838
178.0,1.140657171657099
179.0,-0.37828893940408953
180.0,-1.5455370064734213
181.0,-0.6785355809466335
182.0,1.167312395330672
183.0,1.3144283553862837
184.0,-0.17361297945380474
185.0,-1.356189492674825
186.0,-0.7337561892348671
187.0,0.7152904593829734
188.0,1.1787725808114433
189.0,0.12536318470050034
190.0,-0.9275465112636888
191.0,-1.0818089039956347
192.0,0.08121815611139219
193.0,1.0817868825185617
194.0,0.5408601458236175
195.0,-0.7676052380365015
196.0,-0.9934675546652043
197.0,0.0327569745628352
198.0,1.0271757080804054
199.0,0.6785068253952153
200.0,-0.34591860307568556
201.0,-0.9476737809235378
202.0,-0.3796816499535806
203.0,0.7423983682009672
204.0,0.8822093973843226
205.0,0.02181392997375807
206.0,-0.8077369699205257
207.0,-0.5832772202101076
208.0,0.3601446510685832
209.0,0.9952405222365241
210.0,0.47631864823772163
211.0,-0.6266852566797814
212.0,-0.7401767219846123
213.0,0.03290359786186367
214.0,0.4118196702640525
215.0,0.3186415576631077
216.0,-0.17274181760829352
217.0,-0.6353211987593642
218.0,-0.1537620312274424
219.0,0.7725701485480164
220.0,0.45729374118979227
221.0,-0.5854170162366467
222.0,-0.733629459559325
223.0,-0.09045903613736342
224.0,0.3570183880388359
225.0,0.3533585657837138
226.0,-0.23025571314320473
227.0,-0.47838129562345383
228.0,0.20227180154878566
229.0,0.7320334981176115
230.0,0.27196864211606886
231.0,-0.7800762255872948
232.0,-0.8652222747424534
233.0,0.09166412548270486
234.0,1.0431771719689655
235.0,0.5381803815738678
236.0,-0.756200376294766
237.0,-1.2287665640807706
238.0,-0.15112510755707756
239.0,1.1320236422770344
240.0,1.1921228396592358
241.0,-0.38377115979439685
242.0,-1.3886376326776528
243.0,-0.5153737015003111
244.0,1.164591477951532
245.0,1.3497963978752567
246.0,-0.1750407962910679
247.0,-1.5157596720305504
248.0,-0.8548211725289331
249.0,0.9084308960216879
250.0,1.538231568858153
251.0,0.2974428432819326
252.0,-1.3413070618564866
253.0,-1.1805154140204634
254.0,0.5410373221535826
255.0,1.7219261803436936
256.0,0.6008400282608811
257.0,-0.9202037140752911
258.0,-0.9978209929869193
259.0,0.16230905149098313
260.0,1.0572143928854925
261.0,0.7083197330888686
262.0,-0.5938751880058007
263.0,-1.039713141200605
264.0,-0.234545823650852
265.0,1.1641742451148338
266.0,1.1830420564019355
267.0,-0.3304802711304661
268.0,-1.5034955404988433
269.0,-0.8043674989336402
270.0,0.8139228856075741
271.0,1.351408673792459
272.0,0.29897224065970246
273.0,-0.9243485401989914
274.0,-0.7907356242774818
275.0,0.12644129403266974
276.0,0.8767023427346116
277.0,0.5882878217750366
278.0,-0.48548108726342054
279.0,-0.7673769441130781
280.0,-0.0638751142058545
281.0,0.6415704389050715
282.0,0.5355129133439989
283.0,-0.24155009909015412
284.0,-0.7589788720044793
285.0,-0.5488455407902992
286.0,0.398711778136388
287.0,0.7649635710859174
288.0,-0.00473556959347449
289.0,-0.8212530123583442
290.0,-0.5623533144654267
291.0,0.5302033665096553
292.0,0.8513373758563925
293.0,0.04446479579971188
294.0,-0.7129848641617202
295.0,-0.700652543497078
296.0,0.3689794847252209
297.0,0.7060846186109491
298.0,-0.009611718148946813
299.0,-0.7332077784097403
300.0,-0.4273039329559748
301.0,0.31995437398011956
302.0,0.6688140133298495
303.0,0.11571958076414757
304.0,-0.52353375289595
305.0,-0.3941232791380016
306.0,0.2525744398170452
307.0,0.6729846704498005
308.0,0.2512957994525224
309.0,-0.5462307617998988
310.0,-0.6476879891092848
311.0,0.017232778448231595
312.0,0.6021703919277334
313.0,0.3358392216664037
314.0,-0.34248459546178306
315.0,-0.866752071205665
316.0,-0.39994093453370416
317.0,0.8405251098860647
318.0,0.968989570205494
319.0,-0.23964581113086839
320.0,-1.2173117775463163
321.0,-0.5790271041797794
322.0,0.818824587720851
323.0,1.190893990252484
324.0,0.2571471073271309
325.0,-0.9817964595188494
326.0,-0.8918765271779565
327.0,0.3522601543746708
328.0,1.1405391654855772
329.0,0.3345631269998919
330.0,-0.9582419403951015
331.0,-0.8239474961434322
332.0,0.3427227096272172
333.0,1.0446844068140007
334.0,0.31247480460993954
335.0,-0.9355680604211741
336.0,-0.9195637254930632
337.0,0.2692454070366932
338.0,1.0729142711001551
339.0,0.5777758260503258
340.0,-0.5800653448636278
341.0,-0.819707750475709
342.0,-0.008767895129773351
343.0,0.7999742827036601
344.0,0.4534390711789027
345.0,-0.5548344567995938
346.0,-0.9357603927781506
347.0,-0.1421459137818078
348.0,0.8949043343491092
349.0,0.7476382242210713
350.0,-0.08317214805447544
351.0,-0.8022311224717256
352.0,-0.6471414621068928
353.0,0.40544752516519306
354.0,0.8312234346373044
355.0,0.23695524725213576
356.0,-0.46108356969018555
357.0,-0.5507729853252447
358.0,0.17756105384073143
359.0,0.7154544098549978
360.0,0.2968330834196229
361.0,-0.4605210754464996
362.0,-0.746617800477029
363.0,0.032656392014737294
364.0,0.5269048827238065
365.0,0.37423932085034023
366.0,-0.07561213334214428
367.0,-0.5334758859407883
368.0,-0.3967495995667517
369.0,0.16502689091404227
370.0,0.5708076977841731
371.0,0.4808808049008183
372.0,-0.2852267679311367
373.0,-0.7274564967318036
374.0,-0.2315180939289011
375.0,0.6359951281850676
376.0,0.6421926497193543
377.0,-0.13267262071003194
378.0,-0.5777282002828631
379.0,-0.17626503461944187
380.0,0.4077204290563545
381.0,0.6747307544708081
382.0,0.291391425899933
383.0,-0.3246052045818553
384.0,-0.5068529765987121
385.0,-0.22695757449847376
386.0,0.30942156159199163
387.0,0.5988085122044515
388.0,0.024105028846163903
389.0,-0.38725769728908294
390.0,-0.4990387910798779
391.0,-0.06941240128010667
392.0,0.4081280622114432
393.0,0.38217443752149743
394.0,0.004045996197544103
395.0,-0.2901768324170793
396.0,-0.23373761218991582
397.0,0.1748756662237532
398.0,0.11458617153415304
399.0,-0.03716359293017457
400.0,-0.2259171008403128
401.0,-0.05352297882667349
402.0,0.14948683349037195
403.0,0.13645205485304016
404.0,-0.03487446314749796
405.0,-0.18016432797609894
406.0,0.0025407570584685423
407.0,0.13780116354838498
408.0,0.09758289210632667
409.0,-0.028916665810422407
410.0,-0.23370488928456637
411.0,-0.14118124179247235
412.0,-0.009999396758224113
413.0,0.0515810045312349
414.0,-0.012472163326678587
415.0,0.03827319859325181
416.0,-0.07296539071119088
417.0,-0.11299234909273793
418.0,-0.08605642907470258
419.0,-0.04059951538402009
420.0,-0.17073901843316686
421.0,-0.1856385196519369
422.0,0.0020259777725222423
423.0,0.05765755961018054
424.0,0.10146989973355951
425.0,0.018501441412309902
426.0,-0.2608245139469722
427.0,-0.07441471094126609
428.0,0.18931835064156577
429.0,0.16646986657852758
430.0,-0.22826136846795048
431.0,-0.22254051401437208
432.0,0.03700415975436756
433.0,0.17670557526094552
434.0,0.18098766529594826
435.0,-0.2032257805317098
436.0,-0.10247561031598652
437.0,0.29596016354141014
438.0,0.3547106172218268
439.0,0.0184291607612459
440.0,-0.3064187711228049
441.0,-0.3398201782191333
442.0,-0.1440538114196815
443.0,0.07685019427182789
444.0,0.11058848905082674
445.0,0.05125113866835016
446.0,-0.08572385268954666
447.0,-0.316990206794817
448.0,-0.25496537355690757
449.0,0.0402970097551952
450.0,0.3545518781022629
451.0,0.1332681043949583
452.0,-0.3748742485352995
453.0,-0.489702037586108
454.0,-0.11191733738734858
455.0,0.4721728139680756
456.0,0.5750580915799589
457.0,-0.113924911634524
458.0,-0.8040804359241163
459.0,-0.5573757400833063
460.0,0.4652678432520193
461.0,0.9391728419788637
462.0,0.4055484615145227
463.0,-0.49545500120648706
464.0,-0.8513784456170036
465.0,-0.18230169892158235
466.0,0.9043047182874352
467.0,0.6392456644218543
468.0,-0.4217183833775875
469.0,-1.2244044250857848
470.0,-0.5317356489475223
471.0,0.5438414728152371
472.0,0.9566847674296007
473.0,0.1637853949018957
474.0,-0.7374533884312001
475.0,-0.5502775646926732
476.0,0.15831492876788206
477.0,0.5432460112801721
478.0,0.452159679638235
479.0,-0.10688606732293653
480.0,-0.735644297550426
481.0,-0.5025667741566948
482.0,0.29888081989230897
483.0,0.5381633933034804
484.0,0.0860381300572219
485.0,-0.5700420296203544
486.0,-0.6188970126014841
487.0,0.21594715441884343
488.0,0.9149633937779948
489.0,0.4305058964086757
490.0,-0.49007370998328226
491.0,-1.0221125775407913
492.0,-0.31591106535186053
493.0,0.8958553106849205
494.0,0.7876511783735041
495.0,-0.17963043879489504
496.0,-0.7603497120988063
497.0,-0.4745874876668653
498.0,0.234282083713995
499.0,0.6984591978501987
500.0,0.04508800214724237
501.0,-0.770775011055033
502.0,-0.7453592138654818
503.0,0.02170702473744979
504.0,0.7698469286195699
505.0,0.4153161490132604
506.0,-0.43457451447627116
507.0,-0.7922851103755006
508.0,-0.17821572779941067
509.0,0.6838988788434771
510.0,0.6445493777638371
511.0,-0.29943545665050586
512.0,-0.8258771681696042
513.0,-0.3052452613009769
514.0,0.45786052883764033
515.0,0.749328147960793
516.0,0.017097123685838118
517.0,-0.49700016407622893
518.0,-0.4653291965358896
519.0,0.11097618259554066
520.0,0.4443665426648613
521.0,0.2361269469720947
522.0,-0.3438798273935427
523.0,-0.5914442714362115
524.0,0.06403180585069684
525.0,0.617632762921885
526.0,0.14827611495832227
527.0,-0.6221772861670076
528.0,-0.7180652693474273
529.0,0.14940368449135383
530.0,0.9194784065532284
531.0,0.32085836663219286
532.0,-0.6481332161428891
533.0,-0.7772056720947975
534.0,0.09712621380236552
535.0,0.8262214669470325
536.0,0.3542202473567833
537.0,-0.49362736429611437
538.0,-0.5592097502755669
539.0,-0.10520208305891134
540.0,0.37027921709198014
541.0,0.15426596020129144
542.0,-0.5224476773629017
543.0,-0.49246557810668834
544.0,0.07925421259354501
545.0,0.5720244885469417
546.0,0.26448231356394897
547.0,-0.4427596000042646
548.0,-0.6915895381604457
549.0,-0.1447507184121062
550.0,0.4818472889191841
551.0,0.3738197330117393
552.0,-0.18143820206191755
553.0,-0.5416202952397698
554.0,-0.2613099402848409
555.0,0.3215106560562146
556.0,0.4586863843921154
557.0,-0.0009364408560520554
558.0,-0.37877728496195523
559.0,-0.5287452582541662
560.0,0.014470228493710088
561.0,0.5427175861225447
562.0,0.19080645430410206
563.0,-0.3058855880550813
564.0,-0.33586897486434736
565.0,0.062015037965400345
566.0,0.09492695096175123
567.0,-0.3458679170580702
568.0,-0.33430374611945546
569.0,0.04085943597162702
570.0,0.36413788508160305
571.0,0.2177735442605612
572.0,-0.2203039803334597
573.0,-0.20608016533146356
574.0,0.12137706760774407
575.0,0.2360076425916412
576.0,0.09883431053022597
577.0,-0.1624400754797938
578.0,-0.21383266887663482
579.0,0.035210083243298565
580.0,0.3376819389435319
581.0,0.3077918901407856
582.0,0.18207007450686238
583.0,-0.15859820881042866
584.0,-0.29640793162042234
585.0,-0.08644776802259391
586.0,0.4476791195239667
587.0,0.39720010783760024
588.0,-0.1591840832754098
589.0,-0.41609517510854505
590.0,-0.0818467511448952
591.0,0.38219086563842797
592.0,0.37654329633273975
593.0,-0.10878384876341894
594.0,-0.5663999219399303
595.0,-0.1472502132387015
596.0,0.23394570841001858
597.0,0.19226649164648082
598.0,-0.3362458895140815
599.0,-0.4264996341586659
600.0,-0.10592341111472117
601.0,0.4699190119610164
602.0,0.3925566394936977
603.0,0.019950150556890738
604.0,-0.3102892124070775
605.0,-0.1853269410167176
606.0,0.11942508208989576
607.0,0.36834920305916014
608.0,0.22182619803298523
609.0,-0.33964330856539887
610.0,-0.43320713280183043
611.0,-0.00886869353857583
612.0,0.4443123315184797
613.0,0.30122180759398404
614.0,-0.28165133870094267
615.0,-0.571295271400757
616.0,-0.4376609176890749
617.0,0.3984004821526339
618.0,0.7691927930219772
619.0,0.2734983505876092
620.0,-0.4404404995407195
621.0,-0.4160109508061116
622.0,0.15841868217828475
623.0,0.6624501716406567
624.0,0.2879951802959848
625.0,-0.6064723257726587
626.0,-0.6756960653084982
627.0,-0.10697159403162161
628.0,0.5048192515883456
629.0,0.4889030414791382
630.0,0.05675797972027439
631.0,-0.4489044757186469
632.0,-0.6081695141883906
633.0,-0.20410296865427413
634.0,0.4564743385004875
635.0,0.6072659707380216
636.0,-0.1178757627167771
637.0,-0.774030674503389
638.0,-0.486712313021814
639.0,0.319695248356069
640.0,0.6986816477469902
641.0,0.27988307003799867
642.0,-0.5370289902634212
643.0,-0.750344615512691
644.0,-0.09591966378359926
645.0,0.51674412793049
646.0,0.5961642901700898
647.0,-0.09983134063782621
648.0,-0.8205987813568331
649.0,-0.6099929974198421
650.0,0.37319859433282504
651.0,0.5568077927891469
652.0,0.17784745087503895
653.0,-0.48749421944249577
654.0,-0.9049573329717647
655.0,-0.032855478589959415
656.0,0.6101806090529284
657.0,0.47373089912727284
658.0,-0.2699169860301204
659.0,-0.7182944947974019
660.0,-0.13885067903778853
661.0,0.5540724195966952
662.0,0.6226581237433977
663.0,-0.23821758341566057
664.0,-0.6822680474313795
665.0,-0.12425986198828022
666.0,0.6182284521546108
667.0,0.43951752168826985
668.0,-0.16321000908581518
669.0,-0.5532921210038043
670.0,-0.16975894529352883
671.0,0.32095793580809523
672.0,0.5768768010347819
673.0,0.1440559785760534
674.0,-0.3961379283467235
675.0,-0.4194377188839688
676.0,0.09121693910508957
677.0,0.506185382830063
678.0,0.3126903586226654
679.0,-0.22274094583461765
680.0,-0.5060551418776142
681.0,-0.1622657544641563
682.0,0.3356353278212986
683.0,0.4563248429282082
684.0,-0.049014798714515286
685.0,-0.6293897846399721
686.0,-0.5479757542334438
687.0,0.28780585041275936
688.0,0.8617256930225327
689.0,0.3322361283134201
690.0,-0.5496063685452889
691.0,-0.6358471163736604
692.0,0.12865307449011218
693.0,0.9799529539416191
694.0,0.5725279515413165
695.0,-0.4404625062977526
696.0,-0.7448611605097583
697.0,-0.03391649474368091
698.0,0.5292851465297412
699.0,0.44155600203851525
700.0,-0.10061220932257918
701.0,-0.6345475120225336
702.0,-0.36270929470113544
703.0,0.4254557201896757
704.0,0.6717401901184742
705.0,0.2291663877184102
706.0,-0.44230310133968853
707.0,-0.7972607297743051
708.0,-0.27340433299090455
709.0,0.7152584717989999
710.0,0.810698519147615
711.0,-0.043875209308739796
712.0,-0.946912501540058
713.0,-0.5457218481463287
714.0,0.5769971374061389
715.0,0.8634572350869546
716.0,0.05331311414716676
717.0,-1.0519314120214265
718.0,-0.9192395002190543
719.0,0.28027580059273827
720.0,1.1692967987807983
721.0,0.6553946819452736
722.0,-0.6806830753440393
723.0,-1.0507918043615398
724.0,0.08673502836491345
725.0,1.000756462452048
726.0,0.799833726955274
727.0,-0.5128919703090772
728.0,-1.0234228955470044
729.0,-0.16637852384002813
730.0,0.6753017129866856
731.0,0.7176239023188878
732.0,0.0017852580227632941
733.0,-0.8334719763395978
734.0,-0.6800895204672609
735.0,0.3843554101480349
736.0,0.8321497253230508
737.0,0.18247358824734408
738.0,-0.6486429014001435
739.0,-0.7248112892303362
740.0,0.013100667675761417
741.0,0.8952968708291033
742.0,0.556717586994229
743.0,-0.34851141267662683
744.0,-0.7716648497106219
745.0,-0.16540339861579229
746.0,0.47535663100353104
747.0,0.6116962631057566
748.0,-0.1670902456147164
749.0,-0.5726638658642997
750.0,-0.10728321406666722
751.0,0.7311456378811151
752.0,0.7924468836620353
753.0,-0.30410260352490937
754.0,-0.9711840375590929
755.0,-0.46888929792816075
756.0,0.8337703336698412
757.0,1.0987782672989657
758.0,0.13155247788437155
759.0,-0.9498222646733905
760.0,-0.708589463746503
761.0,0.33233850880575755
762.0,0.860091747114276
763.0,0.4034950340134761
764.0,-0.6030658311861963
765.0,-0.6793625255028084
766.0,0.10754479047945313
767.0,0.8157310272163634
768.0,0.5922665716557665
769.0,-0.41890971566420454
770.0,-0.7800403039339633
771.0,0.02485691417324942
772.0,0.853879239569773
773.0,0.8082629956726257
774.0,-0.4276240475142924
775.0,-1.0134022690873523
776.0,-0.5180174680068509
777.0,0.7099140243002142
778.0,0.892022987367119
779.0,-0.055027637536249265
780.0,-1.0003281221976121
781.0,-0.6153023874211435
782.0,0.6484995696821702
783.0,1.2095241800894077
784.0,0.3679257083511568
785.0,-0.9573104609895597
786.0,-0.9066504757712203
787.0,0.14769073539910454
788.0,1.1081342331716102
789.0,0.6704110116937112
790.0,-0.6199298765308131
791.0,-1.067597928285132
792.0,-0.4530468274222942
793.0,0.7712841338426796
794.0,0.9862778444717566
795.0,0.13948440139485418
796.0,-0.9545683342374663
797.0,-0.8217727446952082
798.0,0.4568560106904436
799.0,1.1369028998310888
800.0,0.36387165193806204
801.0,-0.9066295337783998
802.0,-1.0836301168617088
803.0,0.24299509734450514
804.0,1.5153502087756534
805.0,0.7486633471212905
806.0,-1.0097693483392098
807.0,-1.8964776754912214
808.0,-0.5061986207166694
809.0,1.3306554987261605
810.0,1.2061018655555469
811.0,-0.5222612560070045
812.0,-1.8412242827365386
813.0,-0.726597879173545
814.0,1.1916282322894614
815.0,1.373659096706767
816.0,-0.45612341668596423
817.0,-1.7566231196112092
818.0,-0.8130093600942949
819.0,1.3688322254175505
820.0,1.7692167866939583
821.0,-0.038274860008509826
822.0,-1.8905691871405697
823.0,-1.3553585032699356
824.0,0.7492293310647481
825.0,1.9137940743184485
826.0,0.5698327601095694
827.0,-1.4307489595974852
828.0,-1.730041071019102
829.0,0.24271913879362655
830.0,1.729369576620655
831.0,0.8409494132746516
832.0,-1.0819897356166577
833.0,-1.564855474575419
834.0,0.0886392864787425
835.0,1.6865056384592503
836.0,1.4193864006107417
837.0,-0.40165538120236105
838.0,-1.6972826594150985
839.0,-0.9131901495452561
840.0,1.0138462530869798
841.0,1.6460854763923656
842.0,0.21443040164998423
843.0,-1.4389754132554728
844.0,-1.2705781505226328
845.0,0.5789454320570857
846.0,1.566721919452268
847.0,0.6527882758997743
848.0,-1.1993756361547747
849.0,-1.6765757941150723
850.0,-0.17175690480160538
851.0,1.5714327353648314
852.0,1.2044443441307529
853.0,-0.5311538937105234
854.0,-1.553294821807738
855.0,-0.7530947278482203
856.0,1.2385976229439002
857.0,1.5383125828714057
858.0,-0.06644424325864119
859.0,-1.526597669810275
860.0,-1.1287592108935578
861.0,0.6046734032662271
862.0,1.6860777600010695
863.0,0.5905579316409748
864.0,-1.2277753807134544
865.0,-1.6870897392404323
866.0,-0.0729350219522758
867.0,1.7609412671478109
868.0,1.3523079966140483
869.0,-0.6177658196075998
870.0,-1.7301366697519016
871.0,-0.6793205755837353
872.0,1.1782579858904538
873.0,1.4609243733958182
874.0,-0.2221238081654139
875.0,-1.4374218741834854
876.0,-0.8644625473467372
877.0,0.6914882251869658
878.0,1.4578739051067695
879.0,0.37541466608756885
880.0,-1.275012833156945
881.0,-1.374739938790253
882.0,0.3106912614021641
883.0,1.540469725580891
884.0,0.6791945748918063
885.0,-1.0426304333466407
886.0,-1.34401798056649
887.0,0.21333798050544076
888.0,1.3748763689229477
889.0,0.9117852343705972
890.0,-0.5952259791500023
891.0,-1.3274510594771627
892.0,-0.29745568457599847
893.0,1.0262790479170305
894.0,1.1945593743375151
895.0,-0.30819348087079856
896.0,-1.3987598781374686
897.0,-0.8088525454959444
898.0,0.8497905618800952
899.0,1.4946084555857488
900.0,0.4083663952587275
901.0,-1.1635864546510195
902.0,-1.1974139429716983
903.0,0.17404135984356264
904.0,1.4028019670230432
905.0,0.8191702104508966
906.0,-0.8235801392680414
907.0,-1.5431558568172175
908.0,-0.45718770086377875
909.0,1.2181210483475926
910.0,1.5172057725903227
911.0,0.0007517879479046911
912.0,-1.573397236448003
913.0,-1.1346255849440308
914.0,0.9124847385328212
915.0,1.83001795233208
916.0,0.30458958870493463
917.0,-1.617391788555655
918.0,-1.5236481579059749
919.0,0.5824474354498573
920.0,1.9804021196757384
921.0,0.7766447824050148
922.0,-1.251927039099773
923.0,-1.7968423429376164
924.0,0.0468062588987966
925.0,1.7927642486869095
926.0,1.3393453076535464
927.0,-0.8482860790374338
928.0,-2.042106040818929
929.0,-0.6585049067538462
930.0,1.773438647862282
931.0,1.9131350227877677
932.0,-0.29005255190802204
933.0,-2.234301363491869
934.0,-1.2263937822634843
935.0,1.121720645305315
936.0,1.9353359495960418
937.0,0.2636859610211848
938.0,-1.6718937754044139
939.0,-1.3504107882084422
940.0,0.5379559611440944
941.0,1.5111154168495893
942.0,0.5732776472203537
943.0,-0.9340127372009734
944.0,-1.5737090077759073
945.0,-0.2635799362927114
946.0,1.1818510362335513
947.0,1.0106765625782577
948.0,-0.48058628957448074
949.0,-1.372837814309122
950.0,-0.5591441219399612
951.0,0.8137061647984788
952.0,1.16334158661546
953.0,-0.08322763698429138
954.0,-1.0382941115005946
955.0,-0.8119007754915837
956.0,0.46012376271791555
957.0,1.063323033080995
958.0,0.2030685582165589
959.0,-1.0147003615450023
960.0,-1.0837903134138724
961.0,0.24288282960730173
962.0,1.272340724155641
963.0,0.6206640636720145
964.0,-0.958471558952926
965.0,-1.2633217161835757
966.0,0.16589555369396897
967.0,1.3731431799897436
968.0,0.8502663349187844
969.0,-0.6892846656489932
970.0,-1.157461636744353
971.0,-0.18609106461638816
972.0,0.958751605946047
973.0,0.7122454994628817
974.0,-0.4593090780274149
975.0,-0.9469847497044993
976.0,-0.15978352222469575
977.0,0.6449883434896773
978.0,0.6309006781104318
979.0,-0.22225858958565536
980.0,-0.8501343025913236
981.0,-0.3690299364835336
982.0,0.5470299355793519
983.0,0.7872701267139244
984.0,0.08225986630948579
985.0,-0.9372778892226606
986.0,-0.9179515983381185
987.0,0.18601785426205444
988.0,1.0448916833763062
989.0,0.5613418202306275
990.0,-0.6119917076905009
991.0,-1.1081591417407535
992.0,-0.14016998416918716
993.0,0.9307117587365994
994.0,0.8289815583023472
995.0,-0.26689650224701955
996.0,-1.0622952966065666
997.0,-0.4611192593835966
998.0,0.7315678698502835
999.0,0.9667563655201807
1000.0,0.17128408952470198
1001.0,-1.0408179570012612
1002.0,-0.9320281440226109
1003.0,0.024976005070132225
1004.0,0.9031918508028917
1005.0,0.6649387120328246
1006.0,-0.2704782100764621
1007.0,-0.9171915469362151
1008.0,-0.4352602667463704
1009.0,0.6407394221028802
1010.0,1.2374515245422673
1011.0,0.28313102935588835
1012.0,-1.090001476368165
1013.0,-1.2174756439809589
1014.0,0.19491070631961852
1015.0,1.3865039482186832
1016.0,0.7800289765001214
1017.0,-0.8435823460992667
1018.0,-1.1801017201455302
1019.0,0.09236277466539625
1020.0,1.3583804648073958
1021.0,0.8763755509645414
1022.0,-0.7647036673462405
1023.0,-1.5570585983934186
1024.0,-0.528978698164969
1025.0,1.3334825058513669
1026.0,1.5047775186004162
1027.0,-0.15287518798279628
1028.0,-1.7065215117149257
1029.0,-1.0234779198700916
1030.0,0.8663108926349087
1031.0,1.5919162627475862
1032.0,0.3270693615956487
1033.0,-1.3855923257316154
1034.0,-1.4073372035162597
1035.0,0.507043594621617
1036.0,1.6083975408214428
1037.0,0.6152564658315807
1038.0,-1.271690592049113
