time,mean_drift
220.0,-0.3713944150040178
221.0,0.39803465806719496
222.0,1.0778814375447339
223.0,0.9128755818101839
224.0,0.8484913823647487
225.0,-0.13480673190737824
226.0,1.9358169368671416
227.0,0.1855857034588746
228.0,2.2338509412495875
229.0,0.35780154544845255
230.0,2.141854914348611
231.0,0.6671247757903281
232.0,1.804546195621068
233.0,0.34903194206449717
234.0,1.5144179810639313
235.0,0.8790988619394297
236.0,1.7702859655465906
237.0,1.5293750083583384
238.0,1.2937439946602922
239.0,1.1567786890143363
240.0,2.667078827599118
241.0,-0.0091620013443372
242.0,0.15256035420580316
243.0,0.9529525442537616
244.0,-0.5108476402567208
245.0,0.8343827570108062
246.0,1.4893710426926228
247.0,0.09217820569089064
248.0,1.6304489673122915
249.0,0.42282509784522904
250.0,2.1026294911648167
251.0,1.7883186549233425
252.0,1.8919781580786603
253.0,3.675907000856773
254.0,-0.4439370763192687
255.0,2.7386690707151136
256.0,0.9125893817829065
257.0,1.6185992042987603
258.0,0.7144516277800502
259.0,0.5269633081442526
260.0,2.117499043609871
261.0,1.5883945912162767
262.0,1.0988499314913536
263.0,1.148642407029648
264.0,1.734944267986827
265.0,0.7455648772552396
266.0,0.0032134547320956663
267.0,2.0279868619599233
268.0,0.34404985473194183
269.0,3.6497586537446933
270.0,1.6561591826807598
271.0,0.37753969744914706
272.0,1.1522387846216464
273.0,-0.9121077535163604
274.0,-0.20129588140989108
275.0,1.5552917362582335
276.0,2.0815163205772103
277.0,1.329542151581912
278.0,1.5019590507983032
279.0,2.8338375451396303
280.0,2.1296764811210958
281.0,1.528432930642132
282.0,0.22230643871113964
283.0,3.1113489895251374
284.0,1.7296061971728562
285.0,1.3634817852778196
286.0,0.7069455584872955
287.0,0.3684903581211445
288.0,3.147417654490848
289.0,1.6301354996477955
290.0,0.6255849443270527
291.0,0.3478183260946467
292.0,1.468511039828579
293.0,0.7688060244264756
294.0,1.369005671468527
295.0,-1.6270635325847278
296.0,0.31250630252291534
297.0,0.07312221363212834
298.0,2.2018096741393727
299.0,0.8251945072745388
300.0,1.4950378771286401
301.0,0.604053028496434
302.0,1.7869717075366052
303.0,0.16470709576857034
304.0,2.291575366613576
305.0,2.638029913956169
306.0,1.350988001634437
307.0,-0.022032382709979315
308.0,0.10746937660996769
309.0,1.1411386470079932
310.0,0.42483259358199355
311.0,0.26440770184841955
312.0,1.2837157637055365
313.0,0.0009444834963681092
314.0,0.5544245322167799
315.0,1.08293293211466
316.0,1.0821566914416094
317.0,1.9200358556614865
318.0,1.6590138950456783
319.0,1.0542376120890782
320.0,1.5619065299514254
321.0,0.4157430312806851
322.0,0.5158909660348374
323.0,1.528833465777947
324.0,3.3398537076883
325.0,2.3030124324684276
326.0,-0.5524163348854974
327.0,1.518829682333123
328.0,0.23674719960741308
329.0,0.7552718689447673
330.0,0.1866433631162523
331.0,-0.2888536257485006
332.0,0.26795953296103125
333.0,1.5563994901033111
334.0,0.034285763458999474
335.0,1.1424239491353665
336.0,0.3168537567887296
337.0,0.5587468589815926
338.0,0.5546807370794166
339.0,0.37099438074429714
340.0,0.9759418704132682
341.0,0.2555817248046801
342.0,1.4412084248944468
343.0,1.4166978576027451
344.0,2.4261434825515478
345.0,2.945321967038854
346.0,0.747982746206656
347.0,1.8032810143833014
348.0,1.6645057279844633
349.0,2.6614708308793866
350.0,1.6779483674551467
351.0,2.503276342297221
352.0,0.7923531295665014
353.0,1.0972832492986848
354.0,-0.39337184743598463
355.0,2.446753209415127
356.0,-0.7460520353853584
357.0,2.4386061047825356
358.0,0.48495500077467746
359.0,2.164898944108903
360.0,0.4257992840869941
361.0,0.4374812331215915
362.0,0.07629750345762387
363.0,1.4615554915822437
364.0,3.444575997227418
365.0,1.8893039893858259
366.0,0.42614798458474856
367.0,2.4523898864206704
368.0,2.31285009574127
369.0,1.4890231846861575
370.0,2.8196303626276
371.0,2.16130485980348
372.0,0.2717721367041822
373.0,1.2165121142537538
374.0,0.7081663507271259
375.0,0.787792348912352
376.0,1.3589984605344265
377.0,1.229865131949377
378.0,0.7651222922108183
379.0,1.4579530918405839
380.0,2.1284023324126027
381.0,1.2224318014318487
382.0,2.31161207903227
383.0,1.7545288866501512
384.0,1.3038089794651215
385.0,-0.4846421597635291
386.0,0.7116539940129123
387.0,1.1872905279591695
388.0,1.6314056931648582
389.0,0.1265819717732115
390.0,2.0723656965752566
391.0,1.2539086267742525
392.0,3.1360181567713195
393.0,1.5628769176617232
394.0,1.5851429602252742
395.0,2.010329724048598
396.0,0.4215353088976733
397.0,2.3336371582934827
398.0,1.2068890238414842
399.0,1.1297072960708463
400.0,0.9183466708452922
401.0,0.5907268484462637
402.0,3.059504577226318
403.0,2.2603761953329675
404.0,2.0682984717511257
405.0,1.8336974163556894
406.0,0.25463554896462737
407.0,2.224222461034559
408.0,0.8432900027547654
409.0,1.0055703203488906
410.0,1.4095759055989494
411.0,1.2384468621743785
412.0,0.14173838275340378
413.0,0.10309647912389153
414.0,2.004115494167747
415.0,2.5380430676943417
416.0,0.9347548913629253
417.0,1.9812298109709308
418.0,1.3666150842280491
419.0,2.37324434396036
420.0,1.989473192141002
421.0,0.00975245246640477
422.0,2.364496709837449
423.0,2.2585043173767687
424.0,1.1611176495923319
425.0,1.9880138622922252
426.0,3.560588520725772
427.0,2.464746587968053
428.0,1.27265332764705
429.0,2.989980386324813
430.0,-0.6833643502895801
431.0,1.0144816687412488
432.0,1.8450725131178154
433.0,1.4131854274920441
434.0,0.9978832930289137
435.0,1.8713147360024665
436.0,0.8700026910024952
437.0,1.69057982199221
438.0,0.6887567304963431
439.0,3.207001725165483
440.0,-0.3216815464252485
441.0,1.4662596787683202
442.0,0.07625488773247913
443.0,1.1173519644057668
444.0,2.027281223837049
445.0,1.7874703689775084
446.0,1.0761626123826449
447.0,-0.5448871370288566
448.0,-0.20106503570908085
449.0,1.6823696852029801
450.0,0.490504830865637
451.0,-0.7162436260902336
452.0,2.07412641834867
453.0,-0.3790572583155556
454.0,2.6081651542937294
455.0,1.7331307231814057
456.0,-0.07624332790616539
457.0,1.7794866823766526
458.0,1.8177247725384018
459.0,1.676449800477593
460.0,0.6391429348448379
461.0,1.076358976018509
462.0,3.298841675246435
463.0,0.7695162478221387
464.0,2.0044333961722938
465.0,-0.03271348521214823
466.0,2.9315429557727706
467.0,0.7589840691217614
468.0,0.519067462966251
469.0,2.0161722772578123
470.0,1.6887541729313078
471.0,1.2308867072853271
472.0,1.0860132665130373
473.0,1.6491018513705031
474.0,0.03711148576535006
475.0,-0.3047535145580058
476.0,-0.0006169546252798863
477.0,1.2403874877794179
478.0,2.5959411281580715
479.0,1.8362137815766868
480.0,0.13333859708837026
481.0,-0.09897015479190752
482.0,3.3305772134716216
483.0,0.11151379027772457
484.0,0.3989325465290573
485.0,0.2575990112713009
486.0,1.5929349262227621
487.0,1.6521432618178222
488.0,-0.8719375453271403
489.0,-0.07509272103726716
490.0,0.6321805801761056
491.0,2.0966185250450318
492.0,1.1448122171570692
493.0,1.4745991981102078
494.0,1.157674846359366
495.0,2.5809846135303154
496.0,3.231027139521337
497.0,0.6043169589877996
498.0,1.0949999178911725
499.0,0.6203728197921949
500.0,1.6649595071793162
501.0,0.20108264342707383
502.0,0.8846820045886481
503.0,2.5013636815641123
504.0,1.2057259161716727
505.0,0.6653402025170454
506.0,1.3753381568069738
507.0,-0.20690795151730268
508.0,0.9756971621163136
509.0,1.589011843505866
510.0,1.041671137081696
511.0,0.9701793064617508
512.0,1.845654532484096
513.0,0.9909179079926431
514.0,1.2802337812229465
515.0,2.8397148662429945
516.0,1.2381099953791135
517.0,2.7133738801268388
518.0,2.496110354498654
519.0,-0.4218082200899216
520.0,-0.21761881659017357
521.0,1.8415145638843038
522.0,2.7377261010659195
523.0,2.6812752476296824
524.0,2.7826098094080063
525.0,-1.0880478766731827
526.0,2.507637111504768
527.0,-0.004259972464820239
528.0,1.2004115415465588
529.0,0.2925403363758695
530.0,1.4914348168108449
531.0,1.788394664957294
532.0,1.7422411128628068
533.0,2.3607726053807747
534.0,2.9335785116261865
535.0,1.2476021525566545
536.0,0.9310097657741371
537.0,0.8693190101950279
538.0,0.9336306976389434
539.0,0.4013275600832976
540.0,1.3673609701253515
541.0,0.8279840444443427
542.0,0.3033362539441612
543.0,2.796437971873536
544.0,0.4275181851412735
545.0,2.5784938253108054
546.0,0.2761096549240498
547.0,1.1931707557391047
548.0,0.8417736635495228
549.0,-0.05977483927890881
550.0,1.3531686575466304
551.0,2.635045580493938
552.0,2.072466762444993
553.0,0.8097584512153679
554.0,3.488943220761286
555.0,-0.15314001869005
556.0,0.9326176688560484
557.0,-0.29467530138740217
558.0,-0.8171066460810044
559.0,2.3149346202779286
560.0,1.8159769418757388
561.0,0.7743342647052975
562.0,2.0136429811424765
563.0,1.290982767566724
564.0,1.6556865438106598
565.0,0.7119407849357822
566.0,3.598584061901059
567.0,1.2936860155740304
568.0,2.0205876562915535
569.0,2.1617157379219933
570.0,1.2222424410807278
571.0,1.1372367816694873
572.0,1.0763654143482222
573.0,0.7760356539551179
574.0,2.4143746592102646
575.0,1.7321227475535994
576.0,2.5546873869055347
577.0,-1.3925777004194444
578.0,1.8656248924365535
579.0,1.379977361519613
580.0,1.288282780096833
581.0,1.8827559011822883
582.0,4.500356370616257
583.0,1.1246234030631455
584.0,1.9318599771826133
585.0,1.598296598720323
586.0,0.5615582399219256
587.0,1.152437296359395
588.0,0.9879181415288745
589.0,0.7019291154750535
590.0,1.9483999069714026
591.0,0.4802738773436842
592.0,-0.8086019774522386
593.0,0.47147764336672937
594.0,1.5161363606355713
595.0,0.9636494496140203
596.0,0.6486599726450796
597.0,2.99870903144369
598.0,0.6217526990164096
599.0,1.6716710666543169
600.0,1.7889471761353752
601.0,0.22950798127310212
602.0,0.8068700249698734
603.0,2.1391261209075796
604.0,1.2925994185446354
605.0,0.692484733260792
606.0,1.7338466926408758
607.0,1.567013028337986
608.0,0.6262193200008983
609.0,0.689998520024258
610.0,1.1130857370234586
611.0,3.9144831686117976
612.0,1.227713075271199
613.0,0.40571542844492325
614.0,1.4093450774969094
615.0,0.6463317922718785
616.0,1.2575748138016274
617.0,0.9760849426206206
618.0,1.5816411289290149
619.0,-0.6280590327830331
620.0,-0.0333566460307837
621.0,-0.02761775307130332
622.0,2.2805351548849577
623.0,0.7445541707050302
624.0,-0.0032793821855905403
625.0,-1.0775816554205615
626.0,1.0971372264934327
627.0,1.0116689597400563
628.0,1.9245846667234174
629.0,1.0193349553151125
630.0,1.5345106869697978
631.0,2.380596141726339
632.0,0.7079607705675917
633.0,1.005838015136907
634.0,-0.6727266580551681
635.0,1.9841693448086035
636.0,1.8490184020891887
637.0,1.5652079666622076
638.0,-0.6524844014854525
639.0,3.3443874309976156
640.0,1.6776007120801202
641.0,1.3277165916379872
642.0,1.2644952672936884
643.0,1.4511307153664688
644.0,2.082390336401632
645.0,1.4140822194592437
646.0,1.454343390049231
647.0,1.6564684201316124
648.0,-0.5014628949638655
649.0,1.3666572093255802
650.0,2.876306189539471
651.0,1.1467039393449252
652.0,1.5180621857986663
653.0,1.5587029723583905
654.0,0.008249778505968308
655.0,1.9313545394366418
656.0,1.675060972451083
657.0,3.1120767515015393
658.0,1.2857972618466882
659.0,3.247916472089562
660.0,0.3569513289160545
661.0,1.9011641425719699
662.0,-0.14821029946934972
663.0,1.2513064238998672
664.0,1.863196792243256
665.0,1.9273896972377909
666.0,1.6804926511986795
667.0,1.261906853246225
668.0,2.502722151770438
669.0,0.7753428995510242
670.0,1.46183048326313
671.0,0.8282089521219533
672.0,1.6753436063772433
673.0,0.39712737891328764
674.0,1.3899399925958296
675.0,0.5428206695445403
676.0,0.8686022543928074
677.0,1.575249360771381
678.0,1.4180939708848914
679.0,2.6360448263450826
680.0,0.221851458707353
681.0,-0.4011644785524182
682.0,0.6780845887021254
683.0,0.47825873723743684
684.0,2.145295977001915
685.0,1.6260472817620293
686.0,1.8071430637118795
687.0,1.8004486878877588
688.0,1.3021988045745827
689.0,1.0493163861192625
690.0,0.14648380328266786
691.0,1.7628340210312063
692.0,0.6599882716326659
693.0,0.5559761768681972
694.0,2.082925459602319
695.0,0.6149779976441768
696.0,0.9646523137691745
697.0,2.0908884458188917
698.0,1.4110101460108266
699.0,0.17297114403944713
700.0,2.5617586353832262
701.0,1.1011432152792924
702.0,2.1431845460939796
703.0,0.7097252474136002
704.0,1.9474328774587164
705.0,1.0664091767169053
706.0,0.8779025432328392
707.0,-0.17820657760637215
708.0,0.4143894287449359
709.0,2.3753059590579975
710.0,1.1394228776919268
711.0,-1.4259437640666053
712.0,2.3172756518455433
713.0,1.9978003639132806
714.0,-0.1642579246628919
715.0,1.904876943166879
716.0,-0.5944684862879823
717.0,1.1851137571920096
718.0,1.3777402708016853
719.0,1.2822848991909679
720.0,1.7216573278673302
721.0,2.035618612210324
722.0,1.565881443076403
723.0,1.569292511446686
724.0,1.1020965769413762
725.0,1.5899784030936102
726.0,0.005111616291950671
727.0,1.1486652465831895
728.0,1.0690422097912826
729.0,0.9665215856902248
730.0,0.270972754321833
731.0,1.2901145970970822
732.0,0.7909691370802336
733.0,1.0806539836400582
734.0,2.284098624354033
735.0,1.539567550523102
736.0,1.6551920469446872
737.0,2.3293789035846286
738.0,1.573147803271747
739.0,1.4890694583234185
740.0,2.6418075352785695
741.0,1.5997967114899079
742.0,-0.23976487209736486
743.0,1.8493530904718358
744.0,2.740324842138036
745.0,0.7298630279445897
746.0,1.5896339761463105
747.0,3.090930702069514
748.0,1.045597858026059
749.0,2.0050259864649718
750.0,1.5690247039311465
751.0,2.592115859586521
752.0,2.374833811973047
753.0,2.2531834341333186
754.0,0.2532412125225344
755.0,2.1295888562792094
756.0,0.5687742720474148
757.0,1.8899070689259663
758.0,1.0143093627032216
759.0,1.0766868801329068
760.0,2.057490593921303
761.0,-0.7052846987313377
762.0,-0.17840531207391042
763.0,2.6769210949019344
764.0,-0.5151170885261551
765.0,1.183744845618805
766.0,1.9541395901603913
767.0,2.0318843764714494
768.0,1.4606524264806655
769.0,-0.15196931174939476
770.0,2.2714107425650187
771.0,2.2973925521251806
772.0,-1.0613462709283707
773.0,2.3441137312448324
774.0,2.0741835176770187
775.0,0.9681427757093044
776.0,0.3922461850212996
777.0,0.9199148411773165
778.0,0.4668455115579476
779.0,0.17913130911873643
780.0,3.115417980304878
781.0,1.9802101830862284
782.0,3.217874513750319
783.0,2.31629911278524
784.0,0.3355991256333284
785.0,1.7184797702292582
786.0,0.6855318737246618
787.0,0.39148099565447003
788.0,1.3454721947550974
789.0,0.8181254417418105
790.0,2.5620468833846513
791.0,1.33195783016297
792.0,-0.39204624050509707
793.0,1.1260450956205266
794.0,-2.018785773823918
795.0,0.760795186419923
796.0,1.1073812120515716
797.0,2.106619812789205
798.0,-0.11991150710281939
799.0,1.8190088210784499
800.0,1.5147190506839758
801.0,2.308575367056977
802.0,2.9902207995300047
803.0,0.5946019805231513
804.0,2.953835401766682
805.0,-0.21618917655943837
806.0,1.6775310313830636
807.0,2.6464578820556426
808.0,3.5157369989784613
809.0,-0.3783486503239406
810.0,0.9177491197634307
811.0,1.0998186761580726
812.0,0.8317548825297841
813.0,-0.33749923818822825
814.0,2.0509603253779303
815.0,1.6908118760941926
816.0,0.745353605689027
817.0,0.09502736797722977
818.0,0.05918870495125916
819.0,3.088126362851117
820.0,-0.9836972841807752
821.0,-0.7256933141850772
822.0,1.0524881812247355
823.0,1.9180742327316793
824.0,2.2931930580671818
825.0,3.141947059832793
826.0,1.0389998172500325
827.0,0.14507590585442576
828.0,1.3659955432438033
829.0,-0.9252321319722221
830.0,3.5272980595178867
831.0,1.2412586857001602
832.0,1.1628960970440125
833.0,-2.150505661422607
834.0,2.227807582460845
835.0,2.0046378786618315
836.0,1.0871633572470825
837.0,1.7204860746514785
838.0,0.899779152032766
839.0,1.4864353505247712
840.0,0.2850844270516375
841.0,1.0102266787673282
842.0,0.6917557807508306
843.0,1.4928464244133073
844.0,2.038732842767124
845.0,0.03147305970526704
846.0,1.394009328371319
847.0,-0.5962591138810269
848.0,0.6302576984599398
849.0,1.5859964460867308
850.0,1.3427480878957176
851.0,2.4885120996599586
852.0,1.494329986854951
853.0,2.9470738526707465
854.0,2.4599148422934225
855.0,1.8213736116129635
856.0,-0.0029254534196032633
857.0,1.5876735554979866
858.0,0.6994071752475137
859.0,2.0623523430174697
860.0,0.4456874110186534
861.0,0.991922726191401
862.0,4.2536587555490994
863.0,1.126542044492451
864.0,1.8913432084129405
865.0,3.467026425336849
866.0,1.9362733520665598
867.0,1.8960223424597769
868.0,0.7604965535969346
869.0,0.1901981375815599
870.0,-0.3753632797863917
871.0,1.9311376093223358
872.0,0.47801228077872393
873.0,0.7249731522376774
874.0,1.7481341538416288
875.0,0.5383964707142804
876.0,0.7906787372138937
877.0,1.5491143933144509
878.0,0.7654318587233316
879.0,0.9971142917507876
880.0,-0.42641838331895165
881.0,-0.07551982198406604
882.0,1.2109329436865095
883.0,-0.6917604734299843
884.0,1.6176352704779953
885.0,0.4919021871416368
886.0,0.35711736546895867
887.0,1.126763651340226
888.0,2.104019356733386
889.0,2.325608411988494
890.0,1.912910061159018
891.0,1.7364838599370633
892.0,1.1868957831374742
893.0,0.5681110200859678
894.0,0.6195003743086117
895.0,2.0432514190972695
896.0,0.2001040092167321
897.0,0.7996169390942061
898.0,0.9128303069459693
899.0,1.674228423180708
900.0,1.2321479651058171
901.0,-0.444455872272957
902.0,1.0126192786514279
903.0,1.1223408664894492
904.0,-0.8296422411356126
905.0,0.34203140843484825
906.0,2.016673584298675
907.0,2.2105445131768127
908.0,2.1413162211258854
909.0,0.503103414072918
910.0,1.454250058413368
911.0,0.25072067921263996
912.0,2.162546889887888
913.0,0.97779521772935
914.0,0.9416370387635373
915.0,0.46608993299767965
916.0,0.015582816539318589
917.0,2.0003476882699194
918.0,2.5906001080771004
919.0,0.6772462385940881
920.0,-0.24913462596506175
921.0,1.794135707381054
922.0,0.8410712554961705
923.0,0.7691731272627866
924.0,1.4517013897010187
925.0,0.02018213144915726
926.0,2.0954071098379607
927.0,2.3254980775671252
928.0,0.4516422177684015
929.0,1.0965923781272833
930.0,-0.2470506573029272
931.0,1.315996033334236
932.0,-0.2778802196115493
933.0,-0.3574218900008148
934.0,2.554016491340837
935.0,1.757300699562113
936.0,1.2649765881892696
937.0,1.4241212949938207
938.0,0.7348285907921204
939.0,-0.1661088447904595
940.0,1.588090123932742
941.0,0.9049805570099333
942.0,1.6626664581339767
943.0,2.554274557904592
944.0,1.5927726726420652
945.0,1.2878127428300736
946.0,0.5532189846577338
947.0,0.7860816137249844
948.0,0.13980440724522447
949.0,0.8351284978665007
950.0,3.246432146995711
951.0,-0.2376322908996309
952.0,1.172420858898781
953.0,0.824834289101641
954.0,1.3886160198356818
955.0,1.3818496567121894
956.0,3.4214420954641334
957.0,1.8224231883145503
958.0,2.9788565879104842
959.0,2.8941608133915167
960.0,-1.3149196903417
961.0,1.3495598397570792
962.0,1.8282460016882651
963.0,-0.0520411731181436
964.0,0.6887578296242028
965.0,1.158618345329232
966.0,0.1713302220512205
967.0,0.2829272187168106
968.0,1.7442388388770995
969.0,1.9548315997737808
970.0,1.1057695426880694
971.0,1.7838007395388265
972.0,-0.7535012154803558
973.0,1.3788789752715593
974.0,0.6183537421210437
975.0,1.5414220502870282
976.0,1.4430491938524874
977.0,1.2844919792006095
978.0,1.1744910230470251
979.0,0.9714746159615661
980.0,1.3242276570376266
981.0,0.3001233800225914
982.0,0.3800484993434271
983.0,-0.43160000500323337
984.0,1.8925856327483896
985.0,2.3675980512773247
986.0,1.5684658724684817
987.0,1.21472536050307
988.0,0.36623494820943747
989.0,1.3085205946337886
990.0,-0.07662035027147929
991.0,1.8804429209619713
992.0,2.556936142587977
993.0,1.3892303296582822
994.0,1.203014496849971
995.0,0.6586774824800943
996.0,1.0791716343933853
997.0,0.5572197075361217
998.0,2.286593125854397
999.0,1.658583123441617
1000.0,0.4068366845229694
1001.0,2.657940213194987
1002.0,1.2920319285047779
1003.0,-0.1957964363929261
1004.0,0.7764306918694152
1005.0,2.6066147402051136
1006.0,0.3912589941287996
1007.0,0.796847337932755
1008.0,0.9077690616960037
1009.0,-0.14695102255795622
1010.0,2.1321597188469203
1011.0,0.7050157509218118
1012.0,1.6677711526031724
1013.0,0.6007578061614487
1014.0,2.8930960590466555
1015.0,-0.16649010692754662
1016.0,0.5316822203293163
1017.0,1.8311991428583896
1018.0,1.735092345544957
1019.0,2.155294116877375
1020.0,2.4102170011601958
1021.0,0.3468941466354776
1022.0,-0.10663214805193455
1023.0,0.8082628284623647
1024.0,1.2701562780658016
1025.0,1.2457550940856355
1026.0,1.5178458789635427
1027.0,1.5298779879527877
1028.0,2.6080745753220738
1029.0,0.06735663998748409
1030.0,0.4368571580397288
1031.0,1.0642268382521665
1032.0,2.3257615310465267
1033.0,2.694469710760549
1034.0,-0.020747796576657818
1035.0,0.8871782306157849
1036.0,-0.6047684397746749
1037.0,2.0082285942604785
1038.0,0.812908827002371
1039.0,-0.4813829728430614
1040.0,0.2891468316471103
1041.0,0.6550123825405259
1042.0,1.8745933745382897
1043.0,2.8889361056925704
1044.0,2.894691613642496
1045.0,0.6564980406487929
1046.0,3.1423629733737566
1047.0,-0.6851389431626806
1048.0,0.34402749967200263
1049.0,1.282400071431432
1050.0,0.6193859487095188
1051.0,1.334899373054102
1052.0,-0.5536243965629877
1053.0,0.44660876284568496
1054.0,2.8757265181851404
1055.0,-0.15508364520853402
1056.0,-0.07756732454923854
1057.0,1.6723776039252483
1058.0,1.1691304638047302
1059.0,1.683480496671475
1060.0,1.4921721907377166
1061.0,1.2877401876289305
1062.0,0.9610912452689611
1063.0,0.320980204530549
1064.0,2.6344313298480255
1065.0,0.9401885842801698
1066.0,-0.19265443887351696
1067.0,2.0914788650998526
1068.0,1.080361421363025
1069.0,2.6749403400983196
1070.0,-1.632627032359705
1071.0,-1.1003153304220359
1072.0,0.5210057119643418
1073.0,1.2077438212504614
1074.0,1.4919638890271067
1075.0,0.1432060168113779
